Split,Ensemble_Average_PSA_Chloroform_ANI,Ensemble_Average_Num_IMHB_Chloroform_ANI,Ensemble_Average_RadiusOfGyration_Chloroform_ANI
80,0.010634768503379698,0.03438168559546734,-0.06003960238257333
81,0.014918050308371367,-0.05952992920043756,0.03484569129148478
82,0.008946070659937555,0.13473550448436053,0.014650112873346033
83,0.1552399221553589,0.20055694858701595,-0.02148519552121886
84,-0.0059957270021382845,0.008173823128655,0.003815031330922203
85,-0.05647121198335804,-0.11745863762794859,0.03429088037485435
86,-0.25744155921992334,-0.34956042895307277,-0.1153925143076164
87,-0.27102440166290015,-0.36472584042851847,-0.061612319913015634
88,-0.13998417464456075,-0.3609584007109051,-0.041840762663049744
89,-0.033302068939739714,0.11806342528673515,-0.07923991879487997
90,0.1172271465136108,0.07898292219555461,0.18176489254499967
91,0.02430407315502977,0.02058347228328522,0.008773418871713212
92,0.13663478592666464,0.005517465806466426,0.03252101560686386
93,-0.25656173899588436,-0.08518046051198407,-0.012160763754746017
94,0.05527533748188644,-0.10256734794155291,0.061262695113369035
95,-0.17023725235983095,-0.028275475291937503,-0.018708805337321756
96,0.2898316145099042,-0.052845751810304396,0.008063634046484535
97,-0.018474240731784275,-0.0196606334986823,0.023021259701687845
98,0.301436645383623,-0.3683395906027276,0.03200623888365275
99,0.0173790025313141,0.06427523720246578,-0.17454164500669272
100,-0.04246126861555281,0.052299861443717566,0.028187877317828014
