Split,Molecular Weight (MW),CharVol (characteristic volume),Flexibility (number of rotatable bonds / number of bonds),Number of Heavy Atoms (HA),RingAtoms,Halogens,HeteroAtoms,RotBonds (NRotB),AllBonds,RingCount,NumStereo,Fraction of sp3 Carbon Atoms (FSP3),Hydrogen Bond Donors (HBD),Hydrogen Bond Acceptors (HBA),cLogD^7.4,Topological polar surface area (TPSA),Total non-polar surface area (TNSA)
49,0.010816760359172761,-0.0017305158777999984,0.06181633570582359,-0.0013272847939028054,-0.5905838309812449,-0.02003716746623154,-0.06268564419553502,-0.07398083792683238,-0.059139562649923635,0.0,-0.002640739377500978,-0.5180174145174641,0.006535413466235029,0.014201609908363898,0.11412650988067403,-0.051135524176989876,-0.10291754679739
50,0.007642655346049998,9.581315526187017e-05,0.02596311472876269,0.007836738617617568,0.11531644834090087,-0.021116863700616495,-0.00864530711994187,-0.001955094378973776,0.004243939677564102,0.000890620477621773,2.8784726634989433e-05,0.02945169957895748,0.0005632187325669169,2.2204460492503132e-17,0.07319693566782585,0.024558924228732692,0.0029912568133586893
51,8.881784197001253e-17,-0.01762322903983926,-0.026712347518762836,0.012914543698412873,0.025806477638340652,-0.0037705717809432436,0.025772179224393676,-0.10137292816158383,0.0763421383224708,0.0008611483042392454,0.05807303213835964,0.05358683018326123,0.012983593832551299,0.023586591162529237,-0.00793032991027931,-0.03836107630058853,-0.017975725837950218
52,0.02638617497413396,0.03928891422467136,-0.0009758716253860156,0.026906772189300356,-0.013500223781160203,-2.2204460492503132e-17,0.03616211443429438,0.002184972073538649,-0.02804359078244816,0.0022079394642959605,-0.024504045634716642,0.05915031614110942,0.011976915600740722,-0.001645625466907341,0.020335849129741713,0.024316725277688446,-0.004490820346754676
53,-0.030399614540117303,-0.003960769389085561,0.12452970893473418,-0.0008522690111075537,-0.023244039184565767,0.0018990849261420139,-0.012893554850820842,0.0035604488854792614,0.004446380545701967,-0.016404222675399448,-0.00033386580103040854,-0.03157023265010552,-0.07007916558518623,-0.0008161836695895763,-0.04199169467231787,0.006954244698347623,-0.005923229309990297
54,-0.08463456900735247,-0.000813174371320513,0.14954132976982962,0.010514910469062944,0.024666232418785426,0.002019986301034482,-0.019444065682198253,-0.08317665058696291,-0.09469026148325124,-1.7763568394002506e-16,0.0873140818510422,0.001915191946790107,-0.0038588523598540813,0.01895674895130959,-0.0033929478596518513,-0.07893994126936395,-0.015429038570726106
55,0.0020402201425790524,0.0014355615754539474,-0.0018674338408146251,0.0033133505831894894,0.0035031565201342207,0.0400794007893003,-0.08033552552996141,0.026365544332907255,-0.0008574167211729655,-0.00023472387397314166,-0.0005239255458484582,-0.5702656587871044,0.0021134310080969778,-0.005207830054105811,-0.03157457444174352,-0.02036306788014346,-0.07458556159494614
56,-0.2179727024571272,0.14004104175541432,-0.12167040260219184,0.0041226026924996,-0.08688247400572,-0.00019848453228905606,-0.10819442179460488,0.12054612008497725,-0.3047159773533227,-0.05373477647976084,-0.12188023362216494,-0.3308855117895742,-0.1958801342206037,-0.24339334562548776,0.07567172838591038,-0.24868332907562724,0.0566011534071297
57,0.0054537316225959035,0.01113642332345286,-0.036952153296345894,0.015601815018992183,0.22660287148225272,-0.18800739272624237,0.006058132585366494,0.001552175817136492,0.0015916443420989524,-0.07634405621633719,-6.12068929750631e-05,-0.03116169501770396,0.03303737797178896,0.008493357170199056,0.1125456708209354,-0.33747168289876095,0.002986585001452502
58,-0.002837493823472892,-0.010887945995724135,-0.06675067893765915,-0.05383912598734959,-0.06172264271251302,-0.009418901003050184,-0.003733245653806305,0.006414240147092731,0.01655373302434917,-0.014066373381132835,-0.010225717756192566,-0.22083197359644738,-0.015341560807700416,-0.012088607500974713,-0.00043433134394115224,0.03184241329204771,-0.009061105805502812
59,-0.03764817287837463,-0.01371511919392463,0.004820037651752695,0.0743129600148571,0.0064292736212001825,0.014176996403278408,0.05544958506881496,-0.10234945414662669,0.025036145844056133,-0.034815940555497416,-0.012427082015740077,-0.030015174229762874,-0.0014898472845957134,-0.03974301869806394,-0.011459078699429614,0.06248941882052874,0.02921656757138613
60,-0.0024676352848768566,-0.007006824492083397,0.06255306832687511,-0.024196236784440307,0.03712012932547639,0.0019754773506796665,-0.037588986980683525,-0.001104869602732972,0.0014114341807855758,0.030163666824243505,-0.005203891014979511,0.013333230852363376,0.0015510996035922764,0.01104742518889068,0.002738466397231487,0.019023962140611417,0.03163529273440707
61,0.017322473958619834,0.0035359527313066907,-0.06099596043574233,0.033359580706723915,0.007719673953861838,0.042669487966415634,0.006780522669485189,0.0,0.04845710133757832,0.0004726445377083666,0.02727014796505507,0.018609673148888194,-0.0071852758203925894,0.045694081736975936,-0.007038759737560074,0.0008368831564163015,0.02172422301180741
62,-0.00036955100495246197,-0.04489080087348152,-0.04593691288745223,-0.00026610189580267285,-0.04386341876365335,0.030178741243418638,0.00828567666584017,0.010123384533732138,0.007024879818448171,0.00018703023941726293,2.717325097481016e-05,0.012735081779193335,-0.0031659899157254535,-0.005091010811906482,0.03928203412965501,0.0018360017299918763,-0.01138023969226487
63,-0.09529014985736217,-0.22705417146706589,0.03497346272917441,-0.005713581613217933,0.08679627721679051,-0.3231037708029814,0.02301920008968139,-0.009508790422227431,0.0,0.05065129742743033,-0.003255088499587888,-0.23261371409228424,0.10660379659173236,-0.04312258648827276,-0.07064810170351019,-0.021759148396288498,-0.5444715769467181
64,-0.4969702003323354,-0.7313434338024727,-0.013249723922653712,0.11798691246218737,0.06158937285833055,-0.14613762855146079,-0.0007360211604154898,-0.04504160688463203,-0.46158901384325157,-0.04373686118680924,0.018558335490210444,-0.3666400461919501,0.07813888920704368,0.004681131775076874,-0.00949928502238775,0.26582005609768783,0.22186510370216145
65,0.015026322135063452,-0.04895169089903317,-0.05771601980305217,0.02981214385988864,-0.13203270444412163,0.028747740534819745,-0.02982206935573186,-0.043551812668002385,-0.024488377684851837,-0.03590588351245878,-0.00949681010382868,0.040527790458989243,1.7763568394002506e-16,0.004524813396465111,0.02765497055017887,-0.018644797802190305,-0.00960312931957561
66,-0.019827817330713947,0.0,0.03400226108614453,0.030412476044894145,-0.09344258101733774,-0.012589325189677014,-0.04130368020920465,-0.006246786393374215,0.09424033405279746,0.0010993955703557435,-0.0729169453531037,0.02177565207242036,-0.0008419219190565874,-0.029808793665604672,-0.005077881073917889,0.022645513534103646,0.0022106399803770048
67,-0.0034595765187540374,-0.013006653357680786,0.01805792079561097,0.005450523815618924,-0.010065169908467819,-0.03658874249828599,0.0007659129959653344,0.0024751949526795602,-0.003884256433269906,0.009663626949603122,-0.009779444453366426,-0.017051106364691294,0.007477131208268606,-0.0018727746668897982,-0.018617178191280902,-0.0022731000074972087,-0.0468816817707151
68,-0.0014296063304867434,0.002062187203288268,-0.00012228086274030937,0.028341852800959477,0.007552534579541015,0.042921774875468985,-0.0024473269402098597,0.010259782677935637,0.11772155346314897,0.009031122280042303,-0.004044249701196212,0.019624950458058975,0.0074045350769781585,-0.021156888150419474,-0.13478677421582252,0.12838280889312084,-0.010547319150221645
69,0.06096333794700326,-0.04766593265809895,0.011759368998692388,0.04606867149736118,0.07693481386334691,0.03237168443383522,0.04694171772298909,0.23420865726611168,0.010676686522604806,0.006017033943875938,-0.0015590886565372219,-0.02173800774033947,0.035725899007055625,0.1599082105485102,-0.22351380465244386,-0.03267463091380827,0.0748983610138451
70,5.3377725325876035e-05,0.027820202866515452,0.016059612201784403,0.015326010458105398,-0.03833677111580036,0.004664601199013419,0.017897411341343594,-0.040572520821744874,-0.007172378802321844,0.0015430602169632212,0.0,0.0722212949102951,-0.041354168077142026,0.045133790661111825,-0.060582771236284305,-0.00010099202465285728,0.0464881202286523
71,-0.040514396109770104,-0.046254152028035844,-0.00614107860444506,-0.02784937281207085,0.10541169733538383,0.030510099631278577,-0.009042936856230522,-1.1102230246251565e-16,0.0073902515088138275,3.2183934816676366e-05,-4.4408920985006264e-17,0.0919373839819074,0.009460252201174479,-0.01642547876766336,-0.09159229287910362,0.043883747542972154,-0.06553472065369552
72,0.03646236928990874,-0.015291179510357699,0.09391059716965686,-0.0002508169599737542,0.00827190586142148,0.049411913418284145,-0.002642522497635258,6.661338147750939e-17,0.000562052569092919,0.002539315730427383,0.0026783929268767493,0.04577112566991852,1.5397220080304307e-05,0.00033122454254503887,0.011721609810025502,-0.0950655412373593,0.00011048682419778633
73,-0.037604406476877884,0.06314085665603075,0.04066925304815165,0.01848725704055749,-0.030637508882101906,-0.03655969417853464,-0.014501386094710722,0.0009281299714499313,0.008707108291924115,-0.005463563679979666,-0.011211789953292617,-0.003533369207157677,-0.010890583182092971,-0.0012923923378675762,0.024810899387105966,-0.16859230045063575,0.02800176959646792
74,-0.04888543266971934,-0.0017063676253994188,-0.08062585539073949,-2.2204460492503132e-17,-0.16566723657570828,-0.021772153531438777,-0.008486459523225376,-0.013628793152262486,0.0009632958475190634,0.011741101859335367,0.0005562662270153007,-0.008003386740507467,0.008431317464674692,0.02610081201453456,-0.006586538856176239,-0.03103623452259574,0.0
75,-0.07897849204101519,-0.07348402153386753,-0.017833528148958534,-0.0153742757018565,-0.03931496847276672,-0.044020453615226926,0.003162394050117645,-0.14396791320093058,-0.02934958675924202,0.0081475635861183,0.005436251799138448,0.0641092327044263,0.007020636820105253,0.019132296048697196,-0.025133600420934356,-0.015293479756305439,0.05228291571470767
76,0.007146067226432984,-0.2885712705851633,0.0023280610801240664,-0.22501296152542927,0.03780979778458442,0.0003189369656196872,0.009669932078963694,-0.009175684513282146,-0.008000281705572588,-0.004100492692750679,-0.055955444769987484,0.024209835512690535,-2.220446049250313e-16,0.051982421390070345,-0.018679654687170567,-0.016121235495802067,-0.11791435485007865
77,0.005827758781399605,-8.881784197001253e-17,0.05629799622936436,0.0003248588922398099,-0.017124421790606893,-0.006321516591120613,-0.0018993689111199918,-0.003237912317339342,-0.0008478872399167558,-0.021903884663630246,0.003093275008106322,-0.13650693113134726,-0.0023994579997165255,-0.04195567452434586,0.048984120289172185,-0.007213757591005376,-1.3322676295501878e-16
78,-0.061545923644929834,0.010990346805542983,-0.07841954144100423,-0.17828596998674728,-0.012956605495122609,0.01873974212896441,-0.20363607659407618,-0.0004255805186873518,-0.10730600732663112,-0.0006475786329511512,9.704114275577158e-05,0.01023148816113375,0.0036472240799964918,-0.030800898551713262,-0.0012000936336393098,0.05981152116384079,0.005553351449470045
79,0.005528668631487399,0.05590054976739016,0.014421403345670148,-0.004374107537840577,-0.0017541890671780359,0.014305317618186052,-0.08865353653131307,-0.0020289008422590847,0.03770650899386814,0.007903353806067792,0.005518529847201426,-0.036503862794259566,-0.013573711668563138,0.0020622524054485945,0.015064676441049052,0.025535933179283377,0.007919575183624895
80,-0.1439093270490161,-0.12179237651546444,-0.026136406049407146,0.01778929446039128,0.008472950424872616,-0.07645294602282685,-0.5382600542780877,-0.011635896379572542,-0.035393226496569244,-0.05900473449620871,-0.052225175106115795,0.014229258112842879,-0.05100052228176657,-0.3069481215518488,-0.42069008857262996,0.14231737806578235,0.004298998263965892
