Split,Molecular Weight (MW),CharVol (characteristic volume),Flexibility (number of rotatable bonds / number of bonds),Number of Heavy Atoms (HA),RingAtoms,Halogens,HeteroAtoms,RotBonds (NRotB),AllBonds,RingCount,NumStereo,Fraction of sp3 Carbon Atoms (FSP3),Hydrogen Bond Donors (HBD),Hydrogen Bond Acceptors (HBA),cLogD^7.4,Topological polar surface area (TPSA),Total non-polar surface area (TNSA)
22,-0.041035445080382926,-0.03263892841645779,-0.024111688836983846,-0.05281852144199502,0.011873500132546977,-0.05682868007546342,-0.03691733608404235,-0.046841611851907564,-0.059895859337621,0.010339167177665299,-0.04062027023062979,-0.014369226332200214,-0.01057969319382741,-0.03663737474930031,-0.006261395117005497,-0.011743379627318662,-0.040670119160068616
23,-0.0030703307792327105,-0.0003333353233057723,0.015696991894256995,-0.00041630200588635977,0.009505322265957438,-0.006272582836729446,0.004937312242815661,0.013798752176757545,-0.009077256099342401,-0.013671354138786774,0.00010187348148069653,0.027574555425825452,-0.053833876009439896,-0.006041797203254129,-0.0030103056638637548,-0.01047402647897262,0.011548976422583724
24,0.008962700798696011,0.0065016406928735115,-0.07605776919181381,0.014195392203412838,-0.08264216061623526,-0.060784503915419806,0.004957052209341728,-0.039307702566148815,0.013548427188899237,-0.10516270930791742,-0.03935797170358009,-0.0239098863889754,0.006924395005720596,-0.004385470032443784,-0.01761020222403802,0.007666107752844997,0.0027846947270468323
25,-0.0017511335709339936,0.001974506191951386,-0.045267853881620336,-0.002312630873505883,-0.004478936983662351,-0.022509949879157685,-0.023557067050734636,-0.022445115316854135,-0.002218770318803598,-0.007828558479019355,0.04695776225326707,0.08060255105739869,-0.008010664395518497,-0.019123146420366433,-0.028647639573838514,-0.010870620910682204,-0.0013178831177860007
26,-0.005108730777439174,-0.006550975808107562,-0.02602617413441959,-0.003048148345593893,0.010965086309364236,0.07468917349304824,0.006500721630914363,-0.025000755039277477,-0.003382753490601742,0.00878504261176175,0.023807861354051486,0.08440812386034083,-0.007253541076328451,-0.03515669400099185,-0.006219890384273241,0.0029486421067096203,-0.00046952901691177384
27,-0.0006403791942197312,0.0057587288666965716,0.00285142111884924,0.00686206085324832,-0.022599431679697645,-0.009440244753440918,-0.0031168155279840183,0.005819417601061994,0.006333408510443594,-0.013205686099181801,-0.05228166708542912,-0.03777532648013282,0.0031311798269845204,-0.022275876139009897,-0.00835639132735646,-0.006168274355663539,-0.0201461828450058
28,0.02537131720827378,0.02369595163955677,0.07511928627718066,0.015530834488855005,0.02181670796915345,0.018459334169755016,0.0036572586291328648,0.05351324923334776,0.014974871817724467,0.011710458642566058,0.02263515670466546,0.10297363300410238,0.00758924727213135,0.008312364091740743,0.04657123420241035,0.011541555430648054,0.03352340833163088
29,0.021928593063522017,0.02746579474421478,0.021019715264459803,0.014445366869185428,-0.03733808998189701,-0.08971849538198126,-0.022680367720078132,0.005631029199742343,0.009619677894970424,-0.07463542515108376,0.04450967706890767,0.01174422139490614,-0.023050217726999535,-0.014669459350397984,0.030413308680566263,-0.0008922461843861917,0.024107608447310146
30,-0.020766957600603552,-0.02269677468129696,-0.002843166372644168,-0.022982201084021568,0.0005586741619702295,0.0029217630052428946,-0.006849192243645663,-0.005397822431584964,-0.02682624420916263,0.011336514550166332,-0.03600874522563757,0.034435002608283714,-0.014174699799963586,0.0017507872748119269,-0.01514131254749983,0.012915060160312675,-0.019778851443433144
31,-0.04239539059043966,-0.04123958326105,-0.03886361288226914,-0.04426298717375685,-0.09761089805334607,-0.06497033310945635,-0.03741926211312063,-0.04267065602637845,-0.03955924087750808,-0.09181886669515213,-0.026703504638464846,-0.01302321102700139,0.0699699009817983,-0.03044322806329942,-0.06589430525378823,-0.0568268679457727,-0.0326475583437724
32,-0.056043156605885235,-0.07311501362397685,-0.1471387659127989,-0.04389625413852642,-0.07272975501517183,-0.014392564722168854,-0.01329160461087615,-0.10995146451828877,-0.040869183048385625,-0.07214221160783263,0.08347559217991016,-0.03590017168069941,-0.2103818704924485,-0.04561768697292181,-0.24324046796686877,-0.03769695650068801,-0.06533540974186192
33,-0.008899848568065027,-0.0084629927586358,0.004284007725509964,-0.007133043240391679,-0.02373165149609018,0.005437842094884448,-0.005750527032145181,0.0015774032677187354,-0.008076306515960118,-0.01751751563853692,-0.03153036367962525,0.0007372222773555315,-0.01719114248822202,-0.00016660268742199058,-0.024423435611828116,0.002570814884762318,-0.012519317014506681
34,-0.0645753982583708,-0.03956830318928737,-0.04338665227296949,-0.05445711965184772,-0.0831339347115525,-0.30926038796835476,-0.13730956891054433,-0.05116062055786643,-0.04132620953706845,-0.07900103641514149,-0.03061192914181705,0.003625846644601927,-0.06329686968207966,-0.020393269751344034,-0.036791498530879777,-0.06346560811446145,-0.0060625728883156645
35,-0.07078320794803776,-0.06303623106899395,-0.17474819193903218,-0.06315113551369622,-0.19520435073636047,-0.06319221236298386,-0.1436365113063354,-0.16691493368157773,-0.05422470310502603,-0.14204055822707634,-0.0662455623145655,-0.09083615770990003,-0.22164168020979869,-0.09015953996306277,-0.05694526501178907,-0.24575206028134847,-0.029253908359469748
36,-0.31210828843397975,-0.30443672986662984,-0.14451283239559615,-0.34905023428648646,-0.3231710729730425,-0.11305989576996656,-0.33325195543719444,-0.15743200460828605,-0.3443163193589191,-0.325361642230899,-0.08158037064260042,-0.08252305713425137,-0.11713893973107845,-0.11869219902096555,-0.17905905435863043,-0.14113678932649953,-0.2914918650533407
37,0.0018767966822864856,-0.007293786220724163,-0.016340098996746554,0.004091404881196725,-0.021375332847213713,-0.035731786702137946,0.010758596663553744,0.00011520497051102918,0.0035816053580956186,-0.02464123915596721,-0.035338620131426676,-0.08508086449636243,-0.0053881538956624285,0.03471417767464398,-0.0348083295449346,0.006555158193873334,-0.009814086960479185
38,-0.04828540635954859,-0.03641558273833392,-0.009546411665613763,-0.056656474674530014,-0.15158062738332395,-0.08671144458734155,-0.06491486356112694,-0.027328419332708465,-0.053638250053885936,-0.14677737273565328,-0.04564222749146949,-0.003896206748373854,-0.05605912374328035,-0.13773453322711032,-0.006647902958388597,-0.07118144428802631,-0.03088516098500005
39,-0.07183923948402002,-0.07190659318851819,-0.03502905402897731,-0.05803282139260533,-0.05947068476599353,-0.0005184335494975212,-0.03909725260758494,-0.01856460421464936,-0.06895738532649538,-0.09408868154602254,-0.14256025303631897,0.009028181775563904,-0.020784318910868006,-0.03389098760773233,-0.10480861892634734,0.01507855107816487,-0.07304486163956544
40,0.010077029185135856,0.009589010794208375,0.06908888181749387,0.010918306153190106,0.06387753070000594,0.007792051083485319,0.017576832640699813,0.04364292448423198,0.00961233788064908,0.07952152323053602,0.0275494198103605,0.024667475079676215,0.027605748152346364,0.026388439737419576,-0.007034087080649098,0.013398221588318392,0.005207056851170377
41,-0.014690767662858938,-0.026372696701511055,0.011203528361374037,-0.017200658039181173,0.027158418293057773,0.04437250912458392,0.018296078764778546,0.0030831299882012053,-0.021386616770980905,0.02972127878482054,-0.04357374859611153,0.014668085114990802,-0.02096686445586503,-0.002538759720316841,0.002549098748377421,-0.02608551113672586,-0.014975833426924722
42,0.008298324909886867,0.013738420327348488,0.008495014395987165,0.012095784988036363,0.03333544998943409,-0.01564415264937611,-0.0042661539740183494,0.012242739107328204,0.007051259429147772,0.027359754009593052,-0.025804955294545094,0.003893157428099203,-0.04804498883471854,0.01463130821299572,0.01617395952060774,0.02311517974831494,0.049135177993002196
43,-0.012178773632647966,-0.00022765862280023087,-0.0324674873755195,-0.012089895802476524,-0.05773682302414571,-0.010327712717873671,-0.040576236374619865,-0.02072118971527792,-0.012195857105547691,-0.048575569145944075,-0.0971431166598347,0.0007647544320985578,-0.0588737061254103,-0.06383821455354019,0.008450735210988913,-0.10206065565834599,-0.00040888554244262744
44,-0.0048668163003193765,-0.003392245438260111,0.016393607185514157,-0.004932874783072449,-0.013537569503407742,-0.0013864467502404444,-0.012944814513525893,-0.0027833397279436343,-0.004557293506411009,-0.01005451115002709,0.02485786903030949,0.007464202756115435,-0.0037863760557640624,-0.015344441307242973,-0.0033031447229054265,-0.006772787955057669,0.0016677956241595738
45,-0.0018895902747211092,-0.004404081803471893,-0.04714978118185822,-0.006976526409009254,-0.006001473962017801,0.046553609938728834,0.0006673945658814517,-0.02641541453102534,-0.00786082325198394,-0.02330442191637925,-0.027114875825811756,-0.07230618354604915,0.005134731255256408,-0.03039601660037201,-0.029362707864489045,-0.014194742840677965,-0.007231345869029404
46,-0.0003388005242224601,0.0012407413775268107,0.00788377741325288,-0.0031045075452422076,-0.008301299055461642,-0.02047276673046654,-0.011116521447775862,-0.0013245270877545456,-0.0035319613384997782,-0.018937155806025376,0.01224673462264958,-0.0009483016615885242,-0.00370762324700058,-0.005339161041584095,0.01978418165363407,-0.01917120884492023,0.0031057800539794566
47,-0.18359693552952705,-0.1671490379608052,-0.01486262871651003,-0.18664839643581402,-0.10387531697699962,-0.1694306061590483,-0.09474000208723773,-0.04462548303742353,-0.18701026508234292,-0.0901051645085182,-0.03814223447302649,-0.0963577207949523,-0.027748972985025412,-0.004438367612535488,-0.07387483389903268,-0.005108544096132639,-0.19632205607724101
48,-0.039540129026826284,-0.04724715300413322,-0.019278234816440178,-0.024522030202981604,0.0026637227037330513,0.0372886520941119,0.0006332357275148359,-0.028492573814622446,-0.025678478468185207,0.007197652923524522,-0.009433130121418576,-0.06257820117673947,0.040692846373969804,-0.006532784101690803,-0.014761667780782273,0.04095878529378114,0.0004950830365063608
49,-0.010774347174336608,0.002990169546469823,0.037787527729804024,-0.009324987855215582,-0.07882676540534364,-0.0979784320895202,-0.030166661391761985,0.022874723785243578,-0.00997331144851792,-0.08172921753934677,0.002802910630409028,0.07871165109939937,-0.018205147251426367,-0.020460894394500405,0.035500988895346544,-0.03264459212216755,0.01705596429040863
50,-0.0005098586153602924,0.001459861732418588,-0.006572204846166707,-0.005340469537541803,-0.007391585982161708,-0.012689509790946851,-0.003340578358775792,-0.007394534841872957,-0.00627443579382162,-0.01686827063656615,0.1728439900983007,0.00499209123256712,0.0035995104138132118,-0.027193066364762042,0.02223753607448784,-0.009707000263116916,0.009174956126283251
51,0.014188694626307419,0.010872800629298573,0.004399117533478936,0.025967254861027557,-0.01006178544985773,-0.0049579412632047345,0.025413930284498388,0.022183903243524795,0.023759380396598574,-0.030045863754805113,0.055630643368433784,-0.004524178631080922,0.008205340201493671,0.01863255234532508,-0.06672282243341708,-0.011018568137769002,0.007935541380596378
52,-0.09044376549309463,-0.09134853184500376,-0.10475899075154711,-0.09390842755150089,-0.019867416592908426,-0.08286415940723499,-0.07344466009388928,-0.10407825482076849,-0.07133209657382458,-0.02021074952197042,-0.019555011000104795,-0.04549200086885101,-0.02110034791507842,-0.0029120264183100097,-0.1104270222633236,-0.025080732177447995,-0.09406438835292172
53,-0.014384655073789476,-0.008772435783411737,-0.013890540280263796,-0.006009664631967215,0.013835810693350558,-0.02227061498525331,-0.03132522771930539,-0.016345969279318973,-0.007351809510976204,0.022123551079747505,0.022913627059150364,-0.017217844360163916,-0.09133805053330316,-0.017186441159303366,-0.01031836235361987,-0.010692362861179184,0.006981257073405289
54,-0.012492084618649835,-0.009715937807823849,-0.02713177111117777,-0.0032799994716954826,0.0139353166949858,0.0146798414596778,-0.014448623489699886,-0.02313839988493214,0.000266979397759326,0.0010727613454151852,0.027405076466787737,-0.06620048914675018,-0.0072396973149257745,-0.038069328637221324,-0.0086360993395451,0.0035239902851107673,0.0015216802796288009
55,-0.055967151324212816,-0.0476593607865742,-0.01973273825250077,-0.05156822828722245,-0.01388324027631176,-0.1223319771253911,-0.07540210095833058,-0.046374604579814724,-0.04989580704216989,-0.028252996631472717,0.1277612708310054,-0.030052398491574418,-0.06547502924477788,-0.05858408404445061,-0.056109842327058713,-0.06220714344793976,-0.03254710767109692
56,-0.1601444646405402,-0.14308539347049934,-0.13499969270402035,-0.15825041160784545,-0.06565149599853318,-0.2744069489892933,-0.19550243892732264,-0.1938008263323469,-0.14939250990365543,-0.06176051609230364,0.019640193956917785,-0.22501148012240818,0.019089482552718362,-0.4288749041983853,-0.09249768691601128,-0.17809859554520183,-0.10494692479749435
57,-0.013960688910098894,-0.01083118537605272,-0.020860431234597666,-0.011402502999239995,0.07765405965119802,0.06666223420116693,-0.056348505901683554,-0.03351620806913898,-0.008301265519630707,0.06483020181948251,-0.007393460319216838,0.042267222208272594,-0.10195709413926679,-0.07422293024501606,0.010792322473060657,-0.07945337079822157,-0.00425168208829636
58,-0.0027028644752211785,0.004736002315980104,-0.0123060206166004,0.002791735589961308,0.0027508262010594643,-0.0016472973489161324,-0.004003989985971212,-0.016076363695160877,0.0017043153644665909,0.0012790884877970422,0.027378595883600677,0.02974248696877384,0.0116577604902377,6.176951304881495e-05,0.0016090629867129501,0.0334285750456496,0.00318743370112583
59,0.02289929507292441,0.017724235647217146,-0.023165422041892668,0.01955307633136776,-0.02516968550614882,0.10106467785091197,0.06723602323656722,-0.0006807388153207361,0.019432510516954205,-0.01734959581642177,0.038584717587556994,0.005497616016826213,0.008145243145785176,0.13158346720798433,0.01640257551925186,0.039251553572516085,0.008279278772056609
60,-0.00013378169600992696,0.0032748570389395716,0.016485343327313363,-0.0015543671809671311,0.014210871297903549,-0.016189949421818485,-0.01850612415347045,0.011830738463318103,-0.0002811398998930459,0.0166379254541985,0.019740686145357976,0.03993583700295787,0.031260207448355316,-0.01855326157051377,-0.006037670510157045,0.004414815389074944,0.00531259102559396
61,0.01102755917339262,0.007866907835199832,0.13280916192391612,0.006447640598890159,-0.024784833762399438,0.07989544823689683,0.06312585378543367,0.07222908783145139,0.009854466835781284,0.005006403557541938,0.08484198630680621,0.04322046523616654,0.03975862187982156,0.24495878276196104,0.07715867120403945,0.1572161469723296,0.022545412871349303
62,0.006571962813142674,0.004803336068043585,0.03951164063654748,0.00742529216924499,-0.0231588270507167,-0.008975644976371534,-0.005570820428587297,0.01774057998832842,0.010089628500101621,-0.01488204269842398,0.017944341840328316,-0.019490201694739605,0.07176494692250704,0.01018146040727146,0.007076558944060851,0.005188518244891194,-0.009638455744247409
63,-0.22060986461270832,-0.18192908143375472,0.022047479207777297,-0.1763192496079849,-0.04483118196969445,-0.07427437545636362,-0.11580091582297924,-0.06304371620625604,-0.183057426717014,-0.07368429077824298,-0.1121721005328433,-0.030457861017538022,-0.02558596179553192,-0.05444747152949336,-0.41541218009286096,-0.0271304105653307,-0.18136150586338107
64,-0.19068117725766814,-0.21772829342839678,-0.1069987151712954,-0.1852057488416973,-0.1426933778488793,0.22831770279315022,-0.09659943233846321,-0.10858314728404275,-0.17262384028446434,-0.052492092450069985,0.018829805801503063,-0.041617721000040395,-0.36919018302179485,-0.08246640581878033,-0.11586525368897278,-0.08890002645739074,-0.15272358584522722
65,0.0050562716785550466,0.004610650773121838,-0.032703869600301826,0.006244112276605218,0.0009234937471891858,-0.006761899517763759,-0.020666147472954987,-0.015578529700391863,0.005019678681728035,-0.0011565921474533613,-0.05255371444061448,0.020401258206451646,0.027553027041107736,-0.051244318522298896,-0.003825203382410369,-0.03893502620543867,-0.003583915302673368
66,-0.0019578719993726956,-0.00666139191515156,-0.009132682729216501,-0.0005734434642654884,-0.03274186142892077,0.035513391599903056,0.006524825440164128,0.0006416577487562636,-0.002117312897073598,-0.0392654749910281,-0.05502577019003012,-0.013558282532558997,-0.05725036084259059,0.017334498170705072,-0.007036205742075507,-0.02097390209854775,-0.0035337366404460946
67,-0.019475950985454182,-0.022048238036996803,-0.005429109931843823,-0.021660358014660375,-0.044854974445078175,-0.010591789151241992,-0.01145857708505742,-0.012344185400360752,-0.01748051434068192,-0.042259033447324026,0.018313321526933813,-0.014774694784139997,0.006386754463863875,0.00589117401307262,-0.045534071557596215,-0.0009929105329456566,-0.025998535443682535
68,0.0048422624503058455,-0.0017051751484086885,0.027573770945071206,0.007016947726108736,0.0022365948980775153,-0.002658414168850043,0.02744865279608223,0.024103174835606367,0.006296113252202973,0.0035212879319384107,-0.010425034279248369,-0.024661934354675563,0.08389616946162541,-0.015363299518334771,0.030968799255171632,0.04306749965535961,-0.007872572884075058
69,-0.0922799401030728,-0.09074815837402557,-0.15051159269770764,-0.07621772440739061,-0.06737530215809126,-0.03347422652666667,-0.030722727505642533,-0.14686128134432047,-0.07733118053008696,-0.1286695371690154,0.109314680216916,0.04676345753777948,-0.07163374178578977,-0.03748689340511289,-0.24055199061761118,-0.05392366103515169,-0.09465643423115644
70,-0.037656352850937956,-0.05110039593535485,-0.011132220142872873,-0.057573189905143686,-0.11365098534840316,0.004480504058076451,0.00022987683233464118,-0.021224839224119506,-0.04959331050573199,-0.09754805351719084,0.016172504563278102,-0.03825394338931023,-0.08972778224469465,0.015236453348935997,-0.02266016908983226,-0.023621304725886593,-0.17030442853057218
71,-0.07349434690186567,-0.06750194720394465,-0.1263400296515704,-0.03957919651012287,-0.06147270281769348,-0.03167439602931994,-0.08193944781411114,-0.09666350030975115,-0.026055543602219844,-0.05348150528795011,-0.03149919220867623,-0.05557897425651166,-0.15564302386186618,-0.1556592007313083,-0.08613857225549885,-0.09940414028554105,-0.04759154232483289
72,0.01211893190602802,0.008386144412461261,-0.00466762636401633,0.012829148277820645,0.014559804872764048,0.021407450153841934,0.02905370257869593,0.012064231330738506,0.011397772836305452,0.02821961541869026,-0.009606152160664405,0.022773957545470548,-0.014083538396179162,0.03877718562015905,0.008006754901200308,0.014907550586110463,0.0011309447485205349
73,-7.962293449614855e-05,-0.003860488698677722,-0.0028235390994872933,0.0023628729531810057,0.01237669520608864,-0.013045290200111226,-0.014372071166614875,-0.02465483478486872,0.0023509083539624553,0.012890542606267808,0.002895455471666053,-0.0037016400305165177,-0.03308309912284009,-0.031689471213256735,0.007868497814185993,-0.06840637273960673,0.016484139103486672
74,0.0056143551986922,0.01079499620454385,0.02208001910795916,0.0076237980691539866,-0.08604832577342769,0.024356228989271277,0.0027749674015493443,0.022518678225726195,0.01100326709519961,-0.04683070528203785,0.017438618595960985,0.023574604703127312,-0.03893864916057721,0.08161467986713744,-0.022814912927414045,0.07019160123468908,0.0008194543765019713
75,-0.048051477209323276,-0.0360741143742207,0.032563738975757595,-0.023089847508257044,-0.017563948024755915,-0.05847011389990331,-0.023318089605818382,0.01401584805446492,-0.02024704307091001,-0.00850845360804573,-0.06373905810312674,0.014955917526587337,0.09459686032718624,-0.0014303771979102154,-0.09538946782515838,-0.023574395510437985,-0.024107978066967163
76,-0.04602412138233767,-0.038964470734121945,-0.031524522897058205,-0.04239455637837501,-0.12429998027808957,-0.3167847204501647,-0.23237942999325253,-0.04108776585371783,-0.03574887318126581,-0.12301982289649742,-0.10971637064950972,-0.2689931283711129,-0.16289876780147194,-0.1540455006067142,-0.03642560373517969,-0.27480763501499217,-0.02935413085083467
77,-0.005941075094351956,-0.003932365778457569,-0.0015989760403880894,-0.005077638858550548,-0.011542664393604195,-0.03200860352888224,-0.020733010529688834,-0.006188907667335019,-0.0039146637886484205,-0.016812086569844852,0.03712769685648905,0.03967555779378147,0.03207158395506311,-0.04089775731377735,-0.011039364307007827,0.0035861829989758177,-3.4976565621458455e-05
78,0.01729580952279173,0.018581573033231637,0.002610151605699151,0.014178603351407682,0.0012431777301623926,0.014771629319483092,0.02249910244536344,0.011207232911281829,0.01203971434379043,-0.0035620753821390626,0.047162942942543015,0.03345814005005611,0.009654258488196543,0.020011612063298646,0.06978045578585731,0.008013646412428455,0.013384848244561442
79,0.0016626057772576308,0.004128078034049088,-0.013431988443763032,0.0063110493883384855,-0.007342051330728716,-0.005832816044223854,-0.034081344766796806,0.005824312884100879,0.0053372240079383685,-0.010950770692202494,-0.002418047887189134,0.01861789757734933,-0.17992578229180584,0.020760795341005323,0.020558236297377564,-0.046930504468483944,0.008966989870973352
