Split,Molecular Weight (MW),CharVol (characteristic volume),Flexibility (number of rotatable bonds / number of bonds),Number of Heavy Atoms (HA),RingAtoms,Halogens,HeteroAtoms,RotBonds (NRotB),AllBonds,RingCount,NumStereo,Fraction of sp3 Carbon Atoms (FSP3),Hydrogen Bond Donors (HBD),Hydrogen Bond Acceptors (HBA),cLogD^7.4,Topological polar surface area (TPSA),Total non-polar surface area (TNSA),Ensemble_Average_PSA_Chloroform_ANI,Ensemble_Average_Num_IMHB_Chloroform_ANI,Ensemble_Average_RadiusOfGyration_Chloroform_ANI
67,-0.013960063390075184,-0.015343288781448106,0.0020530239904207994,-0.014742650518061473,-0.027049005665540648,-0.009259585319789298,-0.0073443065517935,-0.004195084704814489,-0.011810821215176338,-0.025543706006554,0.00852494851618717,-0.010609160955902742,0.0035177263328358245,0.01317541068237904,-0.035642257076162906,0.0067129194354346835,-0.01694279331617119,0.00583089589229524,0.03382659985961258,-0.0019447936994131166
68,0.00948715375085063,0.003966780903589806,0.05325064739815409,0.009228330216836556,0.009944066282275699,0.0017959421489957216,0.03423623510593622,0.04910646469200841,0.006021327052119307,0.0030033948692042233,-0.003157181152732236,-0.0054473058333824875,0.10205886902515207,0.004865001668486468,0.011123275203709714,0.048832055329283384,-0.00652226133452658,0.005672046625614125,0.13939099537435157,0.024609633875339564
69,-0.13062402465209372,-0.13451353477432496,-0.17173789584111113,-0.11493550363255553,-0.10052791657941111,-0.018966194085386447,-0.05670555905389605,-0.20087569620986273,-0.11554610680460171,-0.15969313447593175,0.045336727780221686,-0.026843106563742204,-0.0900148107059859,-0.07142880529218502,-0.2871544313671436,-0.08352584653818462,-0.13414357929805892,-0.1168873975767456,-0.07709372695141739,-0.07350870809289008
70,-0.03158640261992087,-0.04182162691802527,-0.008712535799535393,-0.04890423380971241,-0.08596050858564508,0.005925043160695198,-0.0011547562366429176,-0.018167142035293526,-0.04640860852149944,-0.07749396124743384,-0.008955350580277632,-0.03325905021019164,-0.06553443683459756,0.009384419071152705,-0.01479366691378925,-0.017019031657010554,-0.13152744009221012,-0.00462332016616569,-0.01760352875453506,0.0034432556160496563
71,-0.043963628869506374,-0.0430448828948391,-0.0898957941597401,-0.016431398422041797,-0.04137204516041999,-0.01137106334426885,-0.050627998347250555,-0.06612531770261938,-0.0030623505258775773,-0.03140870265801641,-0.006964317970057499,-0.046514901067510016,-0.10367749320370945,-0.08498518626794953,-0.04653084257495159,-0.05824547320845308,-0.03710694586877696,-0.0328913910099496,0.02137257958340304,-0.041054501563422253
72,0.013425258464278556,0.01097571214040478,-0.004697631550388537,0.014369192163419253,0.01244157995822227,0.021716931912658798,0.02405489592559129,0.010293406934738658,0.012770293257938149,0.021171811082923143,-0.012689772379055931,0.010789108243620404,-0.020608878284829425,0.04372912140436254,-0.009891272205954071,0.016207786262204937,0.0030366867688187416,0.05146338433676421,0.016187989393807035,0.0012233462669279048
73,0.018614630331024375,0.018693026372548105,0.0039021985294271032,0.022813757088804197,0.004542472440968259,-0.01294277458128439,-0.0011691647787152482,-0.004349323468128175,0.022315189562039463,0.005383725615903723,0.014184221955899834,-0.008415254635395542,-0.02704543521016518,-0.010553573611993184,0.013361351571759838,-0.04237819223369392,0.031611912631177796,0.002457637618819164,0.003772609395507054,0.002880565899789911
74,0.009318648533658203,0.015957715064763178,0.006397864485733873,0.01169308262714972,-0.05593667478024165,0.035981645323204116,0.010222907479214038,0.027831951225472263,0.013446464296501426,-0.026492964050583566,-0.002054675843347753,0.02764021163240158,8.949275547203151e-05,0.11986176541175479,-0.038959939394272294,0.11067252223638128,0.0033351801703543236,-0.0005545360839159019,-0.06728959494278061,0.0415665018659207
75,-0.03880788878323969,-0.03250134096914714,0.015388557185981467,-0.0196101604538244,-0.0034021196714183466,-0.036867235351926375,-0.01572449270602787,0.0013090130058747817,-0.015674109645394684,0.004240978929796446,-0.05042367426476917,-7.292330805497293e-06,0.0578631273242383,0.010961279118904366,-0.06682428359636476,-0.018006431161797964,-0.02266688001592878,-0.02092963470592042,0.07322414191865298,0.007519556007707861
76,-0.03143301764598476,-0.021399617798042624,0.018227592063188913,-0.030497113694517398,-0.06515430087951808,-0.27327258006047456,-0.18703506663890895,-0.012160121285793978,-0.025752182200961517,-0.07722410923171674,-0.0483845736643961,-0.11873045949618428,-0.10975445121003821,-0.1220720723459936,-0.02527379426321308,-0.18524423813631463,-0.013418821968616435,0.022231106873532448,-0.0543042115084301,0.05795884244002454
77,-0.004449029919423808,-0.002167957719815705,-0.00017190140140806997,-0.004600339191039737,-0.014175104556014218,-0.03974032259632967,-0.021428968349452626,-0.004885187195911999,-0.0033530794511436703,-0.019736436924361556,0.04016550559157861,0.059977483506173115,0.022083034414817748,-0.029069559982808392,-0.003375195783458218,-0.005866834079576377,0.00030441882930305476,0.014620102598561058,0.03848692205683526,0.01621776358581358
78,0.0184745626803726,0.021152094757416973,0.003893695926750984,0.01770767460110616,0.004845680155267862,0.012710624505428014,0.018413514572636645,0.011066924139098844,0.017042765854306575,0.0019820405987795663,0.03836409081887535,0.0342610233082141,0.00820890841374693,0.023606494790424027,0.06031089824388146,0.00843303783300522,0.01937520308227324,0.02436345673481367,0.03253664178855279,0.008896324071879258
79,0.00248833629627494,0.005667919035409264,-0.011510056647734768,0.005226459958415775,-0.004012383296177391,-0.06817555668338729,-0.04038145688460395,0.008346908392550145,0.004469464293280945,-0.005313183298228186,0.002459585894011829,0.019835857858464534,-0.15610211947207298,0.03849582739512421,0.015159165206160119,-0.03300436066359125,0.007922040315821777,-0.004142136583017253,-0.06961041349937794,-0.00947986795750957
80,-0.07815892933805042,-0.06693914468746091,-0.17094226926445583,-0.0628925836221736,-0.03833036514357287,-0.17963273662198834,-0.17785539569015127,-0.22687500040008662,-0.056994941814378405,-0.04003298331415748,-0.10694600862425034,-0.07074253660436794,-0.022802028463209067,-0.19140115611558903,-0.08559847571730014,-0.1543952980043737,-0.02818169388956928,-0.05097229280411504,-0.0814499997038064,-0.07938505086496002
81,-0.0364903657764795,-0.026214281082146185,-0.021367376559920694,-0.03108945719456264,-0.005952649035747881,-0.05957692946355795,-0.021214696646027355,-0.03770537963138045,-0.029888355261320453,0.00021049547451010842,0.007016795222650041,-0.04018071669384911,-0.018447244763114858,-0.017615881044583826,-0.11492573824319345,-0.01525083222951129,-0.05202371365088117,-0.0069638767882140625,-0.0158996747012627,0.01606058013361016
82,-0.012322789033984849,-0.011867742578827056,0.01804222721112858,-0.009036284615370472,-0.01246231624732468,0.008588852223828703,-0.004017114098044239,0.013561023924532423,-0.008592222360006275,-0.006685899936294937,-0.002533599116453189,0.0034307265860774815,-0.007574550810695246,-0.008443960617020685,-0.006134363447699465,0.00816226553950632,-0.013635017042910081,-0.008986135362107083,-0.000535971440148697,0.0002876823668563233
83,-0.000701426762300672,-0.002764503682779762,0.009297988919117683,-0.005478705601082134,0.006632114814974987,0.03173565689457464,0.028636562876455152,0.001678989637770023,-0.004267540190893348,0.010490383575071182,0.16026895725939955,-0.012999397240148102,-0.003214898878090866,-0.07489101673431704,0.04483842761285197,-0.057494390944278564,0.0013847037189557375,0.009598119180785115,0.03505669449979461,0.0004541282174065353
84,-0.025688563730202053,-0.021843410574318423,-0.020286747268665018,-0.030138167118861726,-0.024168082397431557,-0.026722777895811435,-0.030814333290840667,-0.02540762491581112,-0.02985250349089914,-0.013072850980102402,-0.06649538334930934,-0.07241381823475627,-0.011351527518422722,-0.014602253320052517,-0.00011674197668205543,-0.022615685173348443,-0.008066561560691854,0.010553112264273069,-0.011561191647398794,-0.014283894824860232
85,-0.010984395404515058,-0.010320046738688648,-0.05391384688539371,-0.008273952960395459,-0.010459923165969286,-0.022919679115164116,-0.02188941406595175,-0.03727539998309337,-0.007598723949697317,-0.015182142398967601,-0.036988576301766926,-0.02157880979895386,4.3819621457030776e-05,-0.028272750934597735,-0.012592253480319648,-0.010929542201526376,-0.007724151446114802,-0.046135740683020975,0.005324643232261339,-0.06691612609137487
86,-0.12106525775599637,-0.11970082621997383,-0.036706110868379896,-0.11271012515400598,-0.11206534600934923,-0.07816351112475957,-0.05104642889574533,-0.053022689745674034,-0.10566870386701073,-0.1071835790638396,-0.009787369128334444,-0.005646597855034985,0.004355115582591074,-0.015897391252008397,0.025217240178036372,-0.00013557204098839647,-0.09586897340399256,-0.010636480102498935,-0.004103011992857231,-0.052563722716126526
87,-0.011145826656519198,-0.019409086008077912,-0.02414658255958597,-0.012249057631997485,-0.003491977123504131,-0.008469469006370911,-0.012063620279869092,-0.03051955707093399,-0.011855850676886593,-0.0036712235535767634,-0.0911500299187663,-0.06299044896550665,0.022946252056047944,-0.02317695880257198,0.036506316333345466,0.0007581348242956087,-0.009558401231878899,-0.05720121161082285,-0.11056218079721962,0.01580132763641364
88,0.004640372559369199,0.0012104985201633945,-0.0038790520153047735,0.005859798464685584,-0.020775777123588413,0.07798317333306921,0.02315070095150227,-0.003957931911864876,0.004379666790181336,-0.016338763972790216,0.005766373697338578,-0.011376272913307773,0.0512326185439416,-0.025154510484243033,0.001180558285498834,-0.007829096951949577,0.004310985929085987,-0.04557960891082245,-0.11512455236442251,0.006950987217359672
89,0.010298978500722412,0.013074690005058976,0.026585884669684434,0.007066833302856112,0.01701250942767065,-0.017677984422408866,0.003178556300124746,0.020750420295917858,0.007245401489835735,0.02495984080950573,0.06687181068500221,0.016775070511023293,-0.01371255702732399,0.015114675719836013,0.006962152109398201,-0.004194741282197756,0.010841180129056771,0.012142702631654378,0.015254830415592812,0.041459716086692376
90,0.013252923952450368,0.01630664523009263,-0.016559988493138045,0.01176758006199008,0.032301298315955726,0.002878903130327748,0.009125258350428633,-0.010022098367668542,0.011386554262568049,0.03761818486810793,0.001241578148014777,-0.0019394150210600314,0.0379023186908357,-0.007071090327585372,0.010797306664186535,0.0037878170358888407,0.017621494210768363,0.013767204601585892,0.004980157067779112,0.03445170247942653
91,0.0012887810224119223,-0.004856044884129451,0.0035313209575026593,-0.00514219726564249,-0.04540627446047481,0.0011414962288316178,0.011510967788657189,0.01114610486425891,-0.004873781684849576,-0.030885855199873902,-0.006593667215634591,0.0003293743594725118,-0.013300191196724853,-0.035741864844341276,-0.01830329980867438,-0.019389721805711125,-0.023193733438313945,-0.00335949408638081,0.0018793866426332073,0.0069028246086781046
92,-0.0027830249635581116,-0.0044396037794975475,-0.0021878769550063514,-0.0015557131675713709,0.006850612230124109,0.08133671929120243,0.008140789626089306,-0.00319450378563606,-0.002367628530750232,0.002312306453598434,-0.04643147178045002,-0.0006985745276497979,-0.0019138504377754551,-0.003072159260116436,-0.020006506417870405,0.03182681357918242,-0.00413236358087119,0.012392072074345872,0.03516351492062586,-0.0015305794293630991
93,0.003910707403225943,0.004807606183163893,-0.05603458159591477,0.0069690216552182,-0.016547224763514667,0.05748758590717209,-0.019935642868826188,-0.03915705143828978,0.00708218440420032,-0.004231677754908336,-0.03912654532394737,-0.05798975108944415,-0.07206923484590158,-0.03186491830558467,-0.07547995889104928,-0.12696273340626058,-0.004185391724815646,-0.040012293378619244,0.009476433789470783,-0.026057027314511583
94,-0.009135326961353597,-0.010411270317912402,0.0010475849825130278,-0.013327468630726647,-0.008616926545963976,-0.004075546048148504,-0.0015285274004043447,0.00029520493663328653,-0.016720655883150103,-0.01625832182959557,-0.019649076583473146,0.0069664848220740705,0.04484142806179592,-0.01471428335125966,-0.016499554767080916,-0.008792650761832842,-0.017301282368639793,-0.015343164835403345,-0.06136491706235621,0.00039025139712780545
95,0.0009370538505104609,0.0003153738428904429,0.008167886066860275,0.00123870126910961,0.00034069571861525814,0.005374465141987539,0.012375082521879622,0.00022835472675062363,0.00192348134100917,0.0026425193417647817,0.00981063899610093,-0.012426737127269504,0.010404004499312159,0.02215363042634353,-0.005194475202396953,0.014791525063725875,0.0001378791332687923,-0.00909454725117853,-0.0014505034027280984,0.0038280438987244756
96,-0.004894269394261508,0.0022108587086178575,0.0006654821512175557,-0.0008666607236848311,-0.0018269579134825077,0.02933152944636642,-0.002679964552689096,0.001517402312858429,0.0011301561208696854,0.0026702629653563513,-0.022372620856918247,-0.010651947055592081,-0.0004621345618192385,0.018419615498410192,0.015514855091820868,0.017540193684602922,0.012152953855259352,0.01947570623818202,0.003921894740211362,-0.009386080076431191
97,-0.005474196883611992,-0.0025818614891914395,-0.0023079021034067226,-0.0043007424414702065,0.0022707401217263003,0.0022121073163815065,0.002754963873664762,-0.0001159967242708504,-0.004096255612482991,-0.0019521979503876797,-0.05302808569842003,0.000620165275733453,-0.023880183016442992,0.0010900064384336884,-0.014164964182438821,-0.010715613699845328,-0.007514783285709181,0.04847021446543935,-0.014492895036057529,-0.028856747852006103
98,-0.014744237055373999,-0.009273849646304112,0.019391361286603858,-0.013622602215903968,0.040915944944799734,-0.03170563956804669,-0.030545347195048533,-0.012474762338309709,-0.005145792231609203,0.04909117899351889,0.03469132264657462,-0.01734042071330828,-0.019736789133924782,-0.004350842890779849,-0.005051606944552112,0.01675603175917926,0.009172261080356847,0.059990069519631636,-0.029005413544331636,0.0633651436433595
99,-0.07687990460675931,-0.06742232320695432,-0.0930632010028273,-0.07089809783246596,-0.05126476664524129,-0.11279010436092607,-0.0640920202940064,-0.08795560576903264,-0.07606053077302502,-0.05244223071178615,-0.05839708886547135,-0.014824225039510707,-0.05310142046289794,-0.06864290829028438,-0.11932078780256317,-0.08935403708529192,-0.06899504022297312,-0.046285898561371844,-0.023439828772132177,-0.03586197960781978
100,-0.0032753833978211855,-0.005452119544105139,-0.010252468684839,-0.006303619529600346,-0.0022029485476387388,0.015335386305209786,-0.011822317384688374,-0.013990649825420132,-0.004516343665144728,0.0024778856570228493,0.03764265926948562,0.002112476900215121,-0.020266182657667685,-0.0014846183977251127,0.008875006223500348,-0.024231712000325523,8.7686177305768e-05,-0.03271373909750079,-0.021704844400047406,0.002029552869739648
