Split,Molecular Weight (MW),CharVol (characteristic volume),Flexibility (number of rotatable bonds / number of bonds),Number of Heavy Atoms (HA),RingAtoms,Halogens,HeteroAtoms,RotBonds (NRotB),AllBonds,RingCount,NumStereo,Fraction of sp3 Carbon Atoms (FSP3),Hydrogen Bond Donors (HBD),Hydrogen Bond Acceptors (HBA),cLogD^7.4,Topological polar surface area (TPSA),Total non-polar surface area (TNSA),Ensemble_Average_PSA_Chloroform_ANI,Ensemble_Average_Num_IMHB_Chloroform_ANI,Ensemble_Average_RadiusOfGyration_Chloroform_ANI
40,0.02057736862155477,0.014508009218612884,-0.07887991469107966,0.018959922589547262,9.98648887615694e-06,-0.0008280652271689393,0.023929139236194063,-0.0375968066257409,0.01856285785976839,0.0003810598850611413,0.018863379638028956,0.014988455356587615,-0.07997883824151555,-0.019607789746708605,0.006643185261476736,-0.0230986690049771,0.019214923016753184,-0.055261620130071167,-0.08481459724100697,-0.10201455632485605
41,-0.00324946854894661,0.0022314090228199635,-0.006104395461023482,-0.009071183124072946,-0.050952492864444546,1.0378181419446486,-0.03568112431386754,0.0038297069514605653,0.0057689407005171,0.021515466992507802,0.07594178670501117,0.0031791456320308777,0.043355085964264996,-0.03726463005873533,0.09857210766430047,-0.05043983532363951,0.021133151338074883,-0.04209556736783339,0.038353358907579974,-0.005346889964213841
42,-0.025159774257499823,-0.020418329834197647,-0.044516526679589365,-0.006130370316805944,-0.08094088582679655,-0.009283316939188647,-0.004239993339005999,-0.008951032844087691,-0.017372988601350503,-0.07931513552992402,-0.01882979346038205,0.050797088094937326,-0.3711280456580356,-0.10025402605278785,-0.13174950100248436,-0.1267568004092244,-0.15749029970676293,0.010213229603648788,-0.10931537124497859,-0.137442274027383
43,-0.001786773441622591,-0.0033886774743470127,0.0011342408913785462,-0.0038699807426370468,-0.1110182571526698,0.14200270921768637,0.008983495614754,0.006480444558569198,-0.010439152642787075,-0.1173878471733695,0.017665587286889252,-0.01666319295412868,0.06106244755920378,-0.03509901636674364,-0.0009351709951347153,0.016086015242527108,-0.003343239085502203,-0.03381477747470139,0.15207778233736907,0.023399433013301208
44,8.75372817400688e-05,0.0033847256055420825,0.11452994223403716,-0.00046312808745797575,-0.014448026026060901,0.008374454290591504,-0.003455792529658763,0.025128318538811423,-0.0009755553610530154,-0.008286498265276054,0.050053538735490025,0.017728743701784143,-0.05929725641348917,0.0004826376490141726,0.0018725235857396604,-0.013481368659292193,0.007005078123390041,-0.019165962591615116,-0.02241105284653717,-0.00045564861541816935
45,0.0029444608008610818,-0.005496539173672899,-0.12648777729557512,-0.003648573974038838,-0.27893595026138207,-0.47125342531330344,0.06975903854687124,-0.1005503577727918,-0.00966035101371281,-0.1550134618531962,-0.03081225678143431,0.03351960818406865,0.19743055510502155,-0.5761799987177604,-0.1792147810439141,-0.47765475178513644,0.003894700716961674,-0.0016585978461089556,0.21412877888341547,0.000410887086591849
46,0.004819040875505465,0.0015294413723571988,0.0054874118582581176,0.002626142090719474,-0.008778899551468822,-0.08352596495284126,0.0002867194724482713,0.002114270266994245,0.001520169858531828,-0.014198033251404184,-0.03604936374152494,-0.01050861700839698,-0.1223596271087801,-0.1101689895984519,0.021541489931005596,-0.12496473607506575,0.0049139885780495,0.059164515463730846,-0.04572115407031925,-0.02205370397105797
47,-0.015229740584539363,-0.03257560620278297,-0.07049184172086756,-0.0675796052685363,-0.019036938330444418,-0.06926036705697924,-0.03296371754939096,-0.10223845952590069,-0.07991246453320484,-0.024936825327593892,0.02455211792991192,-0.0823925649401758,-0.17010142397550015,-0.2932077204947198,0.2268770115217163,-0.4121822968610145,0.07924439077485704,0.15351089871524287,-0.347514462819824,-0.050535799291663144
48,0.01822983439728263,-0.004674096504424319,0.0011474631983236616,-0.004092528757351399,-0.09264976809393095,0.05644305510429708,0.04181059846045778,-0.010025306998120698,-0.019363381658016477,-0.06699761959964987,0.0328896691652409,-0.11158441481889463,0.04556122060532084,-0.01981800780804801,0.022076943461473774,-0.044957891437125766,-0.01668642048618103,-0.0002032770009149365,-0.0014354528562297685,0.04815200418196201
49,-0.5473973118629059,-0.5081600301897125,-0.1453762859163616,-0.37555897145211486,-0.8383430675656325,-1.9844738598973322,-0.49618152243868996,-0.17777337156486447,-0.17149260107061073,-0.5398645247827175,0.029817802422010244,-1.5929218250165769,-0.020316978429089527,-0.03879859427639269,-0.5508159173782452,-0.14027635635215327,-0.6071607198575976,-0.38396207057436477,-0.008265364145228826,-0.0542650826790716
50,0.010165428974761826,0.012554064806946008,-0.004380863553848502,0.007450353038599778,-0.003753634096566949,-0.0064788774571136855,0.00842399197872612,-0.0008079153188142119,0.006594867240576186,-0.0009521782668766799,0.08911343623136733,-0.008779998329659765,0.03822270335112501,-0.016310668585757516,0.020438098269777494,0.004163515558446951,0.017964655014800445,0.06113488086719954,-0.001591166852135073,0.0002013611771406687
51,-0.11103714645760872,-0.15917665939721304,0.001298763510862866,-0.09005371768894617,-0.2736632433684285,0.09982498613347653,0.09607970286538432,-0.03470429766978698,-0.20889671820936298,-0.3491982714531551,-0.04632793463128517,-0.0055674159243233046,-0.023603538144478575,-0.05760388185591765,-0.23897592956467295,-0.02398370716299749,-0.29025190956678654,-0.09468934267361977,-0.18098208817373496,0.04995088328951276
52,0.0018556221403551731,0.03790014331046927,-0.17217706179442943,0.04554557040687568,0.0008612225121661599,-0.03956471325871429,0.05223255147447414,-0.10950813913328557,0.03377797360466732,0.010201435679503223,-0.0036648803349916383,-0.0019012033722985322,0.164793041128478,0.051397809107741964,-0.036880556714607146,0.08626888918194861,0.0027367852225465227,-0.11015678250852305,-0.0546633527704687,-0.14699200937643198
53,-0.009720269678395076,0.0031293866928162163,0.14635679341352398,-0.005157517641832987,0.053036987346981215,0.13066629586204412,-0.02461222953423321,0.11423935849944641,-0.0048932064369993315,0.07593678957244247,0.01023905264330074,0.00437360497587298,-0.10253724004296219,0.003661854615187177,0.013297988167587028,-0.004152473538478363,0.04487604765220676,0.03485783051311471,-0.03703315487642238,0.0026743452817228784
54,-0.008100793818870633,-0.01050253075414782,-0.1284243494036612,-0.008682804211087802,-0.12145765095840208,-0.011413543391315773,-0.057685210690613165,-0.061541650649371116,-0.0017986540830366993,-0.16108134466589047,0.06305879148242077,-0.024766625868257553,0.0004931585257422544,0.0582382152120926,0.013922734912079692,-0.008963152464920432,-2.4798562155381455e-05,-0.020788707096211567,-0.00951692134651061,-0.19000521623568808
55,0.012927641990679861,0.03782097164612612,-0.011078341735964536,0.05687897117686298,-0.0036631389264285994,-0.05420979106473813,0.0001543795849449525,-0.037869617693026526,0.04496396786182164,-0.040075506494689696,0.19023781638911325,-0.03225251644517042,0.0011346811068024155,-0.16407739486983902,-0.10175690000681362,-0.08136574298554747,0.09138879258065377,0.002169047864980089,0.08236673758349196,-0.1337379817321711
56,0.12260633565706111,0.14042754734954815,-0.27704719962209207,0.1228383112817042,-0.020568241569489353,-0.021449182477914254,0.06305565474879389,-0.11024720795412875,0.1264907993942995,-0.0017819071379776119,-0.37076801184694635,-0.3458704412980132,0.029371002055393402,-0.35617702297103193,0.060928883767328704,-0.08793059690040965,0.1138239832601284,-0.21883724275814426,-0.17505180381066077,-0.15249454833455758
57,-0.050566400327080305,-0.04899663790992177,-0.6080687799765153,-0.025523940431631153,-0.4708797037480217,0.24564870012921328,-0.05673296117275761,-0.34140659310626187,0.008040608654330761,-0.38701732167849523,-0.1275973777771499,-0.3083400614407511,0.14314347911763706,-0.14606129395298834,0.03524105259262136,0.02789561514632779,-0.013853411195047238,-0.18987691644778848,0.0666824196230353,-0.9178893416668013
58,-0.004102113876263869,0.00032821193208807384,-0.04762517710097034,-0.0024588224934240176,-0.16609656270448406,-0.06744819138735336,-0.08108228346237249,-0.025016028872341178,0.0007462665311060545,-0.17134866256999393,-0.0013640123351303269,0.2778507084301357,-0.0723420979884705,0.00131421590370433,0.0010957558688059477,0.038525493669582446,0.013784744486262457,-0.12552699956521957,-0.048526906604680974,-0.17688161625174256
59,-0.009748962411405016,-0.010547933015464705,0.028298921961414526,-0.011316119634648758,-0.018806436768228307,-0.06316704142320488,0.004892204003323885,0.020785180801273208,-0.006329182666082645,-0.03704572969842916,0.029707516888129136,0.00020174208102887725,0.026204930371684965,0.24711769030300626,0.003960446873523061,-0.0014774277075570775,-0.012139152053988855,0.008185146741739025,-0.001778731537006295,-0.00042260995345508865
60,-0.0041293847682235315,-0.00182359794072946,0.004624379557718794,-0.0031329778139101315,-0.004165901188737042,-0.00299583662869255,-0.011500173906924437,0.004771089600087919,-0.0001082219458188094,0.003947629274804454,-0.02396597297196553,-0.0008010702741110709,-0.0023553806946328025,0.023140945422934135,-0.00012899472400345057,0.05087573224433047,-0.0018970369690415989,0.013219379600090841,0.020128755474508365,0.014458591335913474
61,0.005493105412840382,0.01360430406646338,-0.0886110927231544,0.004077724158550966,-0.01187508062113798,0.03399675074485971,0.013056430416407628,-0.0357299024003566,0.0033700474835622884,-0.005887472636154323,0.030775732371696618,-0.08821227229147399,0.15100015979460749,-0.07458467702046909,0.020821320729219873,-0.17669515207400938,-0.012183003558186911,0.10835970663114747,0.008926373521867249,-0.07138956170783425
62,0.012766911560710303,-0.011855581862865616,-0.11890347908754373,-0.006533943497779226,-0.14967364253044105,0.04974289913874304,0.020425344420701142,-0.02080553801931837,-0.016803326910977433,-0.1346477934619504,0.03651737156203307,0.06290761526163616,0.10609362826122884,0.001020854883486777,0.017442939814142844,0.007186313690086332,-0.03607208033872471,-0.013230141134570461,-0.0005473108869799681,0.28763525504096704
63,-0.6948783871121699,-0.5088575972433194,0.13932124074266233,-0.2760625835960987,-0.011039981970396174,-0.8273905110196751,0.3734925978196972,0.08211964606472284,-0.35722697020387806,-0.10589074352271224,-0.3255855593411557,-0.1544618249114163,0.028972918183803563,0.07793059392393946,-1.778151534724816,0.09857673266437113,-1.148976327735286,-0.341681427310115,-0.04168062754719175,-0.01668694697182822
64,-0.4408628751980087,-0.4205752151763022,-0.02197571445399742,-0.5396851866766683,-0.034664513513976127,-0.106672467244098,-1.0350019870448972,-0.2854521704480419,-0.4547190701597403,0.01494437244764999,0.14526951705896174,0.005175640351609978,-0.6892060761971042,-0.03333141644845572,1.021036915596195,-0.5134517506001075,-0.15388146503633102,0.0004994149514562452,1.1734662119186843,0.7081531249000955
65,-0.001778832234742156,0.005525729211647801,0.01651164795937663,-1.581132287262754e-05,0.008679209595848936,-0.022368233016450967,-0.07609021102248839,0.012178820891824427,-0.0036918543679803186,0.0032385717099818966,-5.322222184662717e-05,0.03837357432163657,-0.0009704160005193474,-0.061907056764379284,0.01855113830121278,-0.08906526904870335,0.004373489709184874,-0.021384076752009974,-0.049830835797808316,0.0016727815750460008
66,0.0013480240719348836,-0.005620378062240939,-0.09530821172512793,0.005306067134022241,-0.006749129622802319,0.029301428727792556,0.040626369490232996,-0.06797556802958786,0.005384700136398824,-0.014962674439379509,-0.026404073295650775,-0.00900578634491398,-0.14250273684659642,0.027341753038258698,0.007660917081671448,-0.07175288948375542,0.0022215399318664454,-0.05103614237733185,-0.01835093341102769,-0.03548480477325895
