Split,Molecular Weight (MW),CharVol (characteristic volume),Flexibility (number of rotatable bonds / number of bonds),Number of Heavy Atoms (HA),RingAtoms,Halogens,HeteroAtoms,RotBonds (NRotB),AllBonds,RingCount,NumStereo,Fraction of sp3 Carbon Atoms (FSP3),Hydrogen Bond Donors (HBD),Hydrogen Bond Acceptors (HBA),cLogD^7.4,Topological polar surface area (TPSA),Total non-polar surface area (TNSA),Ensemble_Average_PSA_Chloroform_ANI,Ensemble_Average_Num_IMHB_Chloroform_ANI,Ensemble_Average_RadiusOfGyration_Chloroform_ANI
24,-0.0019465625977985734,-0.004705836026170485,0.24658534068955773,0.001214083779602626,0.022183101141898788,0.007654685426010233,0.0025391758008676767,0.020854777045724006,0.0067270373742194245,0.03251922567367459,0.0033837942722103943,-0.0687400203519026,0.009131298577414227,0.07873654098288747,0.005532902574267573,-0.004588542521885364,-0.0036839656877661665,-0.1147186178279449,6.952966853422949e-05,0.40863675535697414
25,0.02650360392940475,0.02620609775674775,0.19076761353138835,0.023356234940520925,0.007218243078075626,-0.008612766042266217,-0.02682530081814598,-0.036665447574655674,0.022045313892441964,0.0027371254322986595,0.005134095012429729,-0.10779219018234501,0.11748240498881202,-0.038071344639503804,0.024529628477470276,-0.05744959439719104,-0.005387049222979645,-0.011527369878691218,0.0008454087767086227,0.44709369774649776
26,0.029230380829965007,0.02708686928677754,0.026929536656422105,0.02739916526308813,-0.03928043262670622,0.07203423211709234,-0.010555822748069366,-0.009694462938068183,0.031044069930011464,-0.01739648940615921,0.028301899587511548,-0.09969403277099795,0.004389154352420099,0.057885843884990594,0.11613755805482869,0.03140614239536758,0.05478530635783058,-0.0034552505999160934,0.05236892267142855,0.10218691732238157
27,0.0012342094092933965,-0.00904954611347628,0.014413696067307491,-0.0025393912030573064,-0.18409852227791235,-0.349038029306845,-0.056720518658266064,0.025613067763834742,-0.008635164051595413,-0.1864662317244988,-0.02208764597483832,-0.02194278213832246,0.0018197874328317542,0.00861455318582296,0.10122542409978293,-0.0017821981347763583,0.01929163928437009,0.012357515056557999,0.058473166105394526,0.05402761214007492
28,0.024881716383950547,0.02776845843463287,0.021626036310754902,0.005046869475094096,0.0064808314180037074,0.002209916915461363,-0.03071339562568065,-0.0051694802198401614,0.011993275323155205,-0.00237142769082862,0.0016756146754136059,-0.035127048689479204,0.030276492635578477,-0.004707560441598635,0.050581422154514666,-0.024812107240895255,0.04191361558050925,0.003483322762458785,-0.009207502904992226,0.3539359742404245
29,-0.06430750505238012,-0.0645769763184503,0.12538116166839866,-0.05067524785879849,0.04870302314208828,-0.04244149184535282,0.01728774341420174,0.07823404029134914,-0.05442804011166259,0.05479918607786606,-0.04262450566459591,-0.16469236329065343,-0.007454270737872637,0.02615182761140018,-0.04772406365771716,0.01694099800259754,-0.07785521489151072,0.04631085960502732,0.03915727187707169,0.18269939585896297
30,-0.015901396596244233,-0.015959872426001886,0.06992422723276971,-0.013385821969717503,0.02040953844820518,-0.01953389271769721,-0.000919244606544245,0.038424634549978784,-0.00836238994686137,0.022984529312684708,-0.0014578717504444617,-0.076860269364089,-0.0034544228026444634,0.04214923122904838,0.012771264550052041,0.007912153993462645,0.04792613690796628,0.02149315227249642,0.012926506855692632,0.1775589620534434
31,0.011751471742057285,0.011317624243500779,0.0020993339308087444,0.017814849695218717,-0.08612326011181035,-0.16700700669282012,-0.034329970912399796,-0.010162927487212103,0.03463706887929818,-0.05365002713748439,0.04672475262066127,-0.023167711803560653,0.010190582823194872,0.0009009340845045122,0.13353721818504022,0.012714932294020098,0.09977468964161777,-0.041602975098283146,0.02277821644252893,0.049286917080076265
32,-0.03757205582483908,-0.050396895321526934,0.4378733869326699,-0.02619314927343559,0.00617267623061597,-0.002489797970549401,0.0053128749261461715,0.13217673028176685,-0.018035733246885056,0.0012885528092395737,0.002592095320554111,-0.25395259972557077,-0.017359998064203897,0.07243285192664309,-0.0012595698464207938,0.024161927148393558,0.0018781695819365951,-0.13292296456775343,-0.00408494597541772,0.5268823708518955
33,0.0023909623047515204,0.003242098470631727,0.04954340188519413,0.0024458934503219674,0.036124750319208546,-0.012581842282272803,-0.013994925235520627,0.02047025131156007,0.009260869196495946,0.0430565930414494,0.0022149496907751696,-0.010035827941995212,-0.001226625198286857,0.011289765813360376,0.021788608646534903,0.011523260967700922,0.0398634355631747,0.0099598947048544,0.007805783633097374,0.14819220409816564
