Split,Molecular Weight (MW),CharVol (characteristic volume),Flexibility (number of rotatable bonds / number of bonds),Number of Heavy Atoms (HA),RingAtoms,Halogens,HeteroAtoms,RotBonds (NRotB),AllBonds,RingCount,NumStereo,Fraction of sp3 Carbon Atoms (FSP3),Hydrogen Bond Donors (HBD),Hydrogen Bond Acceptors (HBA),cLogD^7.4,Topological polar surface area (TPSA),Total non-polar surface area (TNSA)
60,-0.0018890938023962468,-0.00137269544075046,0.11059568829483404,-0.0009185225672889263,0.042351138113249996,0.00015021435256673543,-0.0004354345141840299,0.010700753232636273,0.0009281064153075835,0.036917383685616124,-0.0068100997278565,-0.003670189223535436,-0.0432150358449271,0.056739924037774635,0.02568862196088235,0.01618840944533386,0.008144545870740871
61,0.04605883596961415,0.044729283438407166,-0.0934395821359634,0.0552542617918939,-0.18550094763564162,-0.06290632963322122,-0.07714856340468126,-0.08608486074347346,0.06162761988829244,-0.13717466088498512,0.02558342758337795,-0.15578135494669337,-0.025753338376577693,0.019149372734355585,0.15139060314486832,-0.005996638708187074,0.0731074893602828
62,-0.19384190915220725,-0.18853388180178282,0.5459828840418706,-0.15523980369731302,-0.049388353788192396,-0.07373986568878547,-0.10604100305482164,0.3305514866009248,-0.12256849323431891,-0.03534145235074067,-0.033354803509333196,-0.08953386941306504,-0.028400369903163282,0.1290754268154296,-0.11397838175722645,0.03230599899525841,-0.12411319165478865
63,0.002502173929339957,0.0070242122507672144,0.05210786041591135,-0.0018732976784622047,0.08795971533287801,-0.017633547056183318,0.01219323483022745,0.02601628032829926,0.0054085775478115,0.10048442117615844,0.008872973431522602,-0.003651676021549255,-0.00014209072949935563,0.010215646924644694,0.12825015031997672,0.016435762662672215,0.10622887182783267
64,0.007033933493608502,0.002575657470820325,0.033805537204905055,0.012314980143715548,-0.1831232720677465,-0.16451979505462835,-0.02060598723266016,0.007732847210165239,0.020122618787001424,-0.16950848790429873,0.002401699157695958,-0.046181691761455146,-0.010582283621691124,-0.008489602619822545,0.12317101853281547,-0.056917561420671316,0.033057014424087094
65,-0.02077343538680604,-0.020973373596160926,0.1815284726245688,-0.015564469282868764,0.06439688521437897,-0.012868181947383928,-0.0032108522009392515,0.04267053135236533,-0.014316924035988577,0.06056582953187471,-0.00023549040125031562,-0.14404285901082226,0.006722794355623685,0.060470466446732055,0.01098263614095355,0.015380548697610453,-0.007438146770317755
66,0.045946848859497555,0.045085326581937465,-0.15575014851133634,0.05773536721489667,-0.0714591192815516,0.008412186905243701,-0.06062215104759623,-0.15845987959161817,0.07002743117695645,-0.03789708469702173,0.025686563706105624,-0.06643807958782115,-0.286104413188074,-0.10301290082841734,0.21485542266040528,-0.08548705246929555,0.06800642343615046
67,-0.08750351026926748,-0.11976195448172788,0.24789271803195279,-0.07581158807385827,0.05209104718081507,-0.015453064150602613,0.024840691856931364,0.18979341723238885,-0.08896637690879503,0.03791753303223462,-0.06359424136427136,-0.37577047781461703,0.0009598353911038693,0.04586542238876856,-0.13458586283055685,0.009125054082001326,-0.1664168944677244
68,0.060840670046512876,0.06919301936479563,-0.26803248772209376,0.07426314556296543,-0.07615698205590526,-0.041688371911319175,-0.09323560143273513,-0.32648884625351676,0.09273034510881266,-0.04343745013073306,0.004723823917158132,-0.03806806024483835,-0.03669067301030062,-0.12789177795624035,0.2699710317835232,-0.1277194957905334,0.09371291484340209
69,-0.10424303452488917,-0.10910810280757495,0.3068505777864904,-0.06820161614212943,0.005103954694907387,-0.09904817056266692,-0.03906453196260105,0.13168166546611895,-0.06224612811644261,0.01823183981827834,-0.03977336357061993,-0.2230476580459083,0.013524512351633388,0.09315157845416264,-0.05871571490378884,0.048724292213585964,-0.09080438911514295
