Split,Molecular Weight (MW),CharVol (characteristic volume),Flexibility (number of rotatable bonds / number of bonds),Number of Heavy Atoms (HA),RingAtoms,Halogens,HeteroAtoms,RotBonds (NRotB),AllBonds,RingCount,NumStereo,Fraction of sp3 Carbon Atoms (FSP3),Hydrogen Bond Donors (HBD),Hydrogen Bond Acceptors (HBA),cLogD^7.4,Topological polar surface area (TPSA),Total non-polar surface area (TNSA)
34,-0.29469292163235367,-0.14660381662591848,0.07266377933084804,-0.33676735238800926,-0.2085704167604563,-0.18145618694855364,-0.2887584600868053,0.07012415336880969,-0.43616356319299976,-0.24028454746974784,0.002457434585930818,0.24171919214086954,0.001760905446724559,-0.033037605745188395,-0.027127214878407812,-0.04140698388150517,-0.07009113218707493
35,-0.045999725198875296,-0.049396208870707704,0.13051203516661528,-0.08539729722795313,-0.2313889518970355,-0.12139668339166709,-0.18342794782778887,-0.07939154581064534,-0.122507750635177,-0.2206634401511014,-0.05809848797767865,-0.002523190862928981,-0.4234738423170718,-0.6923273701706154,0.00031974690930329784,-1.4531270153550844,-0.0008487832952238427
36,-0.656978280297787,-0.04625504915923466,0.8684551455187165,-0.9499774819797547,0.25037320175539435,-0.8123235886029085,-0.6660718333868922,0.469411296275296,-0.8351756884334478,0.27512463053249414,0.07887187728382576,0.8242765344362514,-0.03797127093383521,0.09920422227280161,-0.11258948918022167,-0.036056159121770646,-0.20068821224580163
37,-0.009546786015962639,-0.047856510462659464,-0.023062583961332317,0.003490060713484544,-0.014879092554752438,0.07731932990013579,0.0756416877141437,-0.013444873768891741,0.008876186743136416,0.0011868494909961225,-0.16389492685885182,-0.1573496005486641,0.017353933188494142,0.12041342141589302,-0.10094631369870699,0.007221760124141152,-0.05557917050565344
38,-0.0007638391694039903,-0.015817892073808525,-0.03611999717514047,0.006557840822866501,-0.20516900200633365,-0.16564150789397183,0.0018754589360168606,0.003665056475013184,-0.006581407199266298,-0.22692070115992583,-0.12787793362276167,-0.0003833787021839452,-0.013932365898194821,-0.11124666948932707,0.01656337077919474,-0.02514758258869292,-0.004902912955361094
39,-0.00762587235551968,-0.01883751709191821,-0.10447717620589325,0.013437823682306749,0.02122848484555364,0.00488725981323046,-0.00850884810160315,-0.02550052106968199,0.01461535392052149,-0.02703166152298133,-0.022919754203132102,0.007569632932298687,-0.028790074573330004,-0.009508056817374943,-0.06614198740805059,0.010633366963820601,-0.06927303606748805
40,0.013598166477680574,0.008175994637955219,-0.01977821520023946,0.01313661239205004,-0.0024278780929834374,-0.007443948210370666,0.020459602613234474,-0.026160854788985822,0.01335005938516134,-0.0022886053087817215,0.012363289661786347,0.004147188282570435,-0.06825608088917479,-0.024429364917746187,0.002322245110260335,-0.02428406326451229,0.010406024454446739
41,-0.015316775235542913,0.02449957272131097,0.01793624240893522,-0.0005054881374254028,-0.11682415921592723,0.9041262188197621,-0.0009491593047664226,0.011393975281258174,-0.026551817631064144,-0.06030157627133973,0.0959989579689737,0.0021246240967024432,0.07321419553683292,-0.022811912154220636,-0.020713945093317622,0.015700075489820765,-0.061981148391637056
42,-0.06543567007023507,-0.054901378463579856,-0.05315420761722014,-0.04876113258670265,-0.11103125380590981,-0.021678061212457543,0.012057566313164837,0.0005973826185195818,-0.07489993838211975,-0.12329880582266299,-0.027812865686865564,0.06402988067605722,-0.40427908102061066,-0.06993855652985008,-0.20051319636109932,-0.07791861980460699,-0.2703224319271249
43,0.002998119049304915,0.0002240964922740396,-0.002169587623469571,0.004151040065929657,-0.24906954358302288,-0.0013954106095629636,-0.01993753529075981,0.005640899422830259,-0.003738160079856634,-0.2626611927024444,0.004300360269089154,-0.03752965003144619,0.12610965324188905,-0.07258775699618285,0.004183350872666835,0.03130229992763902,0.004679640862452672
44,0.0014061947625638616,0.007024803140970537,0.0949230967047858,0.0003266128313502703,-0.011315603393798146,0.005415526573823759,-0.017690562776594698,0.004958808627291045,-0.0005226719421226433,-0.0071036319100338365,0.06761428101221198,0.03539293368820608,-0.09767141312974839,-0.0014655399250794287,0.004916809070496786,-0.03458030472853167,0.010301508262121284
45,0.0025997587636405585,-0.003887517777866245,-0.12142625973517536,-0.0026319447188046575,-0.2926690529924009,-0.5536034782916255,0.07252633550292753,-0.09430251516389845,-0.00819884319640769,-0.15935086755989855,-0.027208942366282775,0.0282926114606195,0.22481211290181052,-0.57173290497922,-0.18401141653776137,-0.4734599666745214,0.0032617726713603636
46,0.005467718205801053,0.0015800600554179089,0.0013821687963491813,0.0031556004637503855,-0.00668728486946375,-0.07249105787641667,-0.00023514494514218499,-4.832715135798527e-05,0.0019506538413517128,-0.012172001398184196,-0.04149168480208147,-0.014185831172799635,-0.12281881486437278,-0.11547760106978071,0.024926500045729227,-0.12281673995273175,0.0063116520320725565
47,-0.02423642961953485,-0.05011101894120564,-0.07320082812524961,-0.09926273535159795,-0.038343913494603,-0.058893162970209564,-0.0416064339891989,-0.12455149791076137,-0.12292666296197655,-0.043239671823517,0.02575663095631937,-0.07581314825706549,-0.15843320118006515,-0.3191492455240914,0.2892525896093522,-0.44266893144338315,0.11016667496545315
48,0.016035788014665743,-0.007862591710435417,0.000687956850221183,-0.00854166120908817,-0.08096370221791609,0.06337500144242192,0.03734677488697027,-0.012139070366389592,-0.024248745386187244,-0.058590389806445445,0.01801880846949395,-0.09128758087054212,0.025840468365258662,-0.014085527798184727,0.02761666510728964,-0.03872761183310338,-0.037864990066334224
49,-0.5241250498876622,-0.48375349848775856,-0.1312535342869361,-0.35165893631098005,-0.9108750037378336,-2.0566598208458537,-0.48935658228173196,-0.15179579954885652,-0.14634497145706077,-0.5989171770927155,0.03476894660313752,-1.6258794870882372,-0.019245789888366716,-0.047542226300619814,-0.537446812062602,-0.15772288075486385,-0.5735811883269896
50,0.013165570671209737,0.01578793891561141,-0.005288300238853938,0.010010892247963055,-0.003129259792453398,-0.007129661123720332,0.010357065865916271,-0.0018885776528514199,0.009066319172253179,-0.0001842674219078244,0.11032833060396866,-0.010512539066668025,0.04800576782593611,-0.022174225534191228,0.024863909160615937,0.008096740523237311,0.023051820675433588
51,-0.1613639923542188,-0.2109160729729898,-0.007769438853256006,-0.1311354826698778,-0.2481926256922517,0.1245980020524529,0.07618344163275444,-0.07158106045690368,-0.2479039615793301,-0.3165019144196876,-0.027905863196066027,-0.007637205586437368,-0.02885090795553622,-0.06990313821285184,-0.24348679751699062,-0.041533157846382764,-0.29296770496436647
52,-0.0002744742847434978,0.032088552787394864,-0.09322980811648951,0.04526708478940751,0.0034794823592852577,-0.030506501099827776,0.054873678339184814,-0.07065751249918166,0.03372220576980507,0.00994235960323322,-0.006813483153231714,0.00802989408709882,0.14158152717108002,0.0411193197959705,-0.04657206290014575,0.07415652196752553,0.0009851469948014336
53,-0.02077624611497415,0.0017967786220164817,0.14481676304142466,-0.013855258561872641,0.04880724033228874,0.08097561534032974,-0.05054734907197198,0.13051338264015044,-0.022470070643657535,0.06494197236194729,0.013260622558500645,0.0017371274776614375,-0.08001848065763491,-0.0030141060298600974,0.03204850848427918,-0.014714651835598235,0.07428312113560151
54,-0.010635603903119174,-0.014347711738533353,-0.15431353885314542,-0.010132406655188886,-0.14620337449142717,-0.012141862748804577,-0.05747635764287158,-0.07565829242398898,-0.001500095980432814,-0.1805788833406972,0.07647962315663884,-0.05267999959238079,-0.00046643757657618414,0.0462910916754717,0.018713032856811807,-0.007240766848089097,0.0005725062163704165
55,0.03709824387157852,0.049755108552781334,0.004587795925807691,0.05972574174082941,-0.00967659127838445,-0.016751746594579363,0.04092185893931792,0.005693589526426446,0.04938142086596757,-0.04244774098927702,0.26522340326291155,-0.007791484242188229,-0.03836626464280044,-0.07890547188968292,-0.06770026221105722,-0.04190777393692542,0.0643149019243967
56,0.11034991733315151,0.1272821325669285,-0.30851066454495235,0.11733947742200446,0.04796569219310358,-0.03484848198236663,0.045115416910665826,-0.15059249046506684,0.12516952113568375,0.036794025403580656,-0.3412494763179156,-0.1918222636546259,-0.00511349212058283,-0.3650712064402596,0.05119542067670073,-0.12039517802574876,0.11698799908089423
57,-0.025734924007494574,-0.025074135917312446,-0.2880972248986233,-0.008769856275284793,-0.20790847522773878,0.2411935486186758,-0.022203561655998082,-0.20597879765693108,0.01798482001795556,-0.17374182577100908,-0.09324772220541626,-0.21986421448908003,0.0791812896125192,-0.08620347007439041,0.04003365538080668,0.02220696370207338,-0.0064006650163912935
58,-0.0027327278174228862,-0.00035737314839985325,-0.051445300557960795,-0.0010016379557812982,-0.21381912656463348,-0.07707951650548692,-0.10146952999260381,-0.020628173587237276,-0.0007430336924589831,-0.22079930021993355,0.0026648620791123847,0.3060292522674649,-0.11715641104718517,-0.0010391140800245723,-0.003141960080415074,0.03119453860964705,-5.741092813333903e-05
59,-0.007139437167688545,-0.007893559324362576,0.028963689745525302,-0.008964751010318128,-0.016912961968206908,-0.06229535637295376,0.005334885262090206,0.020523255464420288,-0.004725455768338138,-0.03639662759123894,0.03321876351721711,0.0006290102389380214,0.02497217377801968,0.23885319448977968,0.007164833718879682,-0.0026928632381835182,-0.0099403239505103
60,-0.005171297978975487,-0.002211526861041713,0.004937673898641548,-0.003871290401943739,-0.00576393287984428,-0.006770855025955769,-0.013865230901887538,0.005512905939222068,-9.053413383319775e-05,0.005665621277828092,-0.028892536511302525,-0.0014836870728350382,-0.000639291821839616,0.025963670871623414,-0.0014556481739326666,0.059243553001701456,-0.0026388962895718794
61,0.008170386137067397,0.02311826039475031,-0.10784290540531302,0.005263220300795002,0.01275044453765184,-0.020230889042481028,0.026769104155058843,-0.04418127610873115,0.0054424835378820815,0.02925856426126927,0.010646686877957423,-0.07296478373493195,0.2088444492509724,-0.15992098787144804,0.018342081671678966,-0.25490112572038287,-0.012242646345292884
62,0.012460520587633517,-0.011712869989826725,-0.1639402541034388,-0.00643039700345982,-0.17172494023924945,0.056562565062410086,0.014908606459829388,-0.0390929242725806,-0.017724571767667972,-0.15691009413640095,0.03366114321176548,0.07140463716630055,0.1217110768641045,0.0011250285465365106,0.018267066862519,0.008919278791271879,-0.04137026456484816
63,-0.8960227584267635,-0.6577656060888782,0.12887715438697783,-0.34487659964924544,-0.0041070551735595375,-1.0913201069205978,0.4396812320243629,0.054832328395676824,-0.43683851378108385,-0.11957941283506868,-0.40538898168370496,-0.18271089225218037,0.05819122497454288,0.08602583557054562,-2.166601417839865,0.1091881501759123,-1.3747344171260922
64,-0.31416948348771934,-0.30670598231612756,-0.013402754218115653,-0.38432213743973076,-0.045155560463367994,-0.07073438211267388,-0.8320047486721365,-0.22917175584610713,-0.3188080311073461,-0.0062441201598819164,0.17807566369885297,-0.006737543321024564,-0.8891879878711586,-0.013447097239682293,0.6957280502760724,-0.5913349184092438,-0.0814641589481572
65,-0.0061283972461852795,0.0018347037053426218,0.0019127550069941268,-0.0036949093508970242,0.00017823760064670236,-0.02020879480072124,-0.0868589344102412,-0.0013282579604457112,-0.007689384435155433,-0.0017672278192675695,-0.008038175945723314,0.011092035092600594,0.0005530029287497574,-0.09374425543716063,0.011182984645643023,-0.12364198554153143,0.0030992510215239744
66,-0.0006136822084239935,-0.010025293898188181,-0.1156642025404605,0.005676379801381581,-0.013948423551974875,0.040914790702381354,0.0487222868716384,-0.08813430779316803,0.006407125173777261,-0.022751070117654603,-0.03200768529026188,-0.0166626822244768,-0.17311165339322054,0.02954877497352588,0.008317798005679555,-0.08348478384923934,0.002449791535104162
67,0.0006191802601482665,0.002320516063721767,-0.011458149606960765,0.0009262097681059567,-0.05505313680611357,-0.005399494258173454,-0.003952854086633683,-0.005029201870089972,8.119680225930903e-05,-0.052142726908550784,0.01102016294982402,0.00048475821685878273,-0.0009081026358223277,0.002904059984414964,-0.00751653884464436,-0.0007549790599672201,-0.0013313638738249533
68,0.009591917010735685,0.009010278290605422,0.02045351915360638,0.006076540312520806,0.0035249156691322336,-0.004326952672118789,0.01584788072519251,0.022347489450291157,0.004235091831484639,-0.0025651660429980684,0.030686489542526806,0.040012524267458535,0.12227150607718058,0.007210290011526843,0.0006142691384988241,0.036864705094427616,-0.0008447882618466185
69,-0.0034187176841482536,-0.00043812266334719574,-0.4397945837555728,0.10768834645425707,0.31454795029339394,0.4166192694888293,-0.1239293093947524,-0.30140411793056493,0.10126367738624564,-0.2089795655787862,0.6614877479137777,0.022652822706702613,1.1160526640628956,-0.44503645356693833,1.244617299277157,-0.36972381920856756,0.20156483695757244
70,0.030739380696373542,0.006775807187561012,-0.0003726418586857294,-0.04746607586253435,0.010748397418827072,0.049553113459468535,-0.007766351027599217,-0.006787384351999259,-0.036479357296454594,0.04192799589301184,0.03333006493131117,0.287091807259539,-0.025507861636258955,0.025157145565194283,0.1909085235070023,0.029895775974012183,-0.08015958391019348
71,-0.14630384336826335,-0.2458065041212786,-0.008123079824310153,-0.19662801635996283,-0.21592751619009093,0.07629388893271752,0.09446667244185152,0.036543303035057886,-0.269657072550686,-0.2670793148597844,-0.1384894167705041,-0.02714758931204244,-0.00446402744429224,-0.00163376452194548,-0.1899495793807659,-0.0007499692073815289,-0.43829238184095054
72,0.0004465786188950438,-6.857054932675188e-05,0.0100205371172019,0.00019224992736865953,0.01382013919046302,-0.004838254156079813,0.001538087161863988,0.00540877069067105,-0.0012278044490521833,0.023285316140234547,-0.015118120346915166,-0.01876688367782888,0.011112884011812296,0.03500292875265047,0.005540051952152259,0.006096268060179821,0.00020285814159815008
73,-0.01671421972977516,-0.01702852500609997,-0.00846129949195924,-0.020719524857338145,-0.05596542122933172,0.0022903244621635286,0.007911674649438982,0.023368320314958835,-0.03810515476216678,-0.08410989342955029,0.0036655652980551066,0.0028594889834118844,-0.10967444484960069,-0.042288960937018415,-0.1307911200211908,-0.07874008606803809,-0.10980841003925461
74,0.08358042073456753,0.11258141050804013,-1.6590998119964582,0.08199947406105838,-0.5145726345134969,0.07298521136565635,-0.20022684153037051,-0.559464529131964,0.08020351236077357,-0.38458125280540356,-0.30266919141436566,-0.03468641781871762,-0.08222017358634455,-0.7136391223618441,0.17906373406436887,-0.502898120877335,0.05717804206597617
75,-0.11669944476067536,-0.050888481657612325,-0.07807688331700624,-0.11381957489360991,-0.010411802027887584,-0.16522235478701242,-0.08708725126326303,-0.1149014310880809,-0.08037390293984803,-0.0019269670761146384,0.08014139907622346,0.05436160630248284,0.05625953177615646,0.12734260176195425,-0.22368685139033745,0.028344418641555257,-0.11953646700981002
76,0.05307200337530591,0.041623638535379426,-0.12582285926018275,0.061454620601305444,-0.012963163749821227,-0.11929254902387254,0.26702095272677484,-0.028542142798787796,0.048489856930672426,-0.004151300857971041,-0.22532577160449258,0.19125936336409782,-0.06836935974765353,-0.15171626236456018,0.01252949745080172,-0.06656179382344854,0.013379602058070405
77,0.00026821796315708025,0.0015297654086587008,-0.039821079963076475,0.0005792744266048366,0.01557686908338718,-0.030494541772644122,-0.0012266565712701239,-0.018789803118687876,0.0012998190458021197,0.012112497735667693,0.01861654671221511,0.00244987286730014,0.014888475574501191,-0.04483229038813123,-0.0014680733353676922,-0.005167510578493651,3.1507265549657325e-05
78,-0.0010383503738460975,0.007563361149398884,-0.05376289557026381,-0.05768007657353143,-0.10410250500963543,0.00010639488984569568,-0.026009343274455966,0.006709322694815167,-0.08199786517626498,-0.09795453241168009,-0.0037994807400372867,-0.08207607662643064,0.013390794341156486,-0.00416926674909206,0.18232256924598422,-0.048167805517240314,-0.018430135952819858
79,-0.0011579485208572438,-0.001685313218884077,-0.1710948836747861,-0.0020155751071204487,-0.054457337349966425,0.00047017730224487855,-0.0022329450313830932,-0.059160517961923564,-0.004559577156185046,-0.06491753613418709,0.0009962599165970864,0.01255817497423375,-0.0424062940848994,-0.0539633596763414,-0.01060352318533262,0.00255068422480178,-0.007967020079196363
