Split,Molecular Weight (MW),CharVol (characteristic volume),Flexibility (number of rotatable bonds / number of bonds),Number of Heavy Atoms (HA),RingAtoms,Halogens,HeteroAtoms,RotBonds (NRotB),AllBonds,RingCount,NumStereo,Fraction of sp3 Carbon Atoms (FSP3),Hydrogen Bond Donors (HBD),Hydrogen Bond Acceptors (HBA),cLogD^7.4,Topological polar surface area (TPSA),Total non-polar surface area (TNSA),Ensemble_Average_PSA_Chloroform_ANI,Ensemble_Average_Num_IMHB_Chloroform_ANI,Ensemble_Average_RadiusOfGyration_Chloroform_ANI
21,0.09647332010004508,0.07444626731251183,0.027023952513562332,0.08549381287607263,0.005054370698595223,0.05717173015090064,0.08817902821966675,0.05725851945814595,0.09526391326777692,0.055412230782125135,0.056452866572940685,-0.10339648890237382,-0.008842789895591641,0.07361055068273374,0.17950918003133723,0.02573621148948373,0.041909293870209564,-0.026256724416584377,-0.0914046975388914,0.036852651374676484
22,-0.020693032608834816,-0.025347589220022004,0.00229258943484405,-0.028965489338582784,-0.008409993948079597,0.022106847962209943,0.0007563419976952757,-0.0069610967088618025,-0.035311902863515376,-0.011389101528409907,-0.008555304018615328,-0.12997435138299038,-0.00765178393536099,-0.016058930702890196,-0.012164757307852336,-0.0165311357663249,-0.03271687676534041,-0.027167359406322734,-0.013558290297012433,0.021398191168381552
23,-0.0020209990708601965,-0.003880877236296487,-0.006982447083404763,-0.008360362934770849,-0.018561844914191994,0.007717296348017566,0.0023953743193209755,-0.0077659820776886605,-0.006109757092744928,-0.014289291177734254,0.006791756472428312,0.006680044882510394,-0.00017984219727749107,-0.005669114416645238,-0.009695658349309655,-0.008570597717153827,-0.009929103997907363,-0.0486274103461231,-0.022360286160938124,0.031270152655472505
24,-0.0010216976230285947,-0.0016137538360747384,0.02504243194132174,-0.0039062846992480305,-0.02736577812336074,0.009735550100189849,-0.00922738722568871,0.007103551550558374,-0.004154031676483672,-0.01773294859268463,-0.0021365283094845976,0.004381206853775743,-0.023131511545762908,-0.035468569997750485,0.004542911007156314,-0.04217977959997434,-0.00043894661086956165,-0.016665962683852554,-0.008645618580872205,0.05448772022494166
25,-0.0005421809063846595,-0.00022788943906416615,0.004741747764698645,-0.0017917127481992146,0.0017780224296733316,0.0010426834145162767,-0.013832545952842312,-0.00781382691716952,-0.0012357458741912076,0.004329605087113863,0.008065046106834195,-0.004972236702093713,0.009847454823405655,-0.0008685079665260332,0.012015827312777727,-0.015061225448972338,-0.0013980424986882456,-0.004224674940994655,0.010379671108045918,0.07006810429892238
26,0.017538703621444718,0.006034398355975889,0.0354688831507539,0.010442885092358967,0.020412733583426556,0.26472624425165053,0.021394976171479473,0.02995219843879744,0.010096939371268553,0.020842274542301874,0.02517822904111374,-0.032144660738492016,-0.08459761792898539,0.03105315402569896,0.053703479953375696,-0.018563398836177202,-0.002241949930127585,-0.023905803826877813,-0.031984458543968364,0.027226741114790686
27,0.01371062933793905,0.01062367885722466,0.003856391342232657,0.012213144481770355,0.004712736597280132,-0.037473981268865884,0.010576821077247934,0.0018971120137394105,0.010685084154367286,0.005702043253077593,-0.007639487985225135,-0.0007224530128222328,0.0019192033306163925,-0.015022975579876596,0.04789950453402823,-0.03673205607850767,0.020933946300970563,-0.021860437105359832,-0.010036549748234336,0.006815298722912888
28,0.008681009195098132,0.008267803291237307,0.024782820048254606,0.004284615178455575,0.004146898036440061,-0.021896704482172978,-0.0053441829375364455,0.012140788919133838,0.005523095909666242,0.006553691853204558,0.006483699399856047,0.01778586731255174,0.011627197857868499,-0.000512949102347271,0.016047444714822424,-0.0002072386088259659,0.006338432771511982,-0.01615098508460644,0.003625964537855708,0.05198845664834617
29,-0.026746857996114225,-0.02007094939783609,0.034598268475535265,-0.025060747713104226,0.004601907866925781,-0.01075217336301082,-0.01271850309457705,0.026534786865344072,-0.02637518569133026,-0.0009171902087286244,-0.003208520744787613,-0.1541735292149067,0.03057170263567279,-0.0012258023444396526,-0.028912522773930506,-0.004959930997442119,-0.03287557671118095,0.023989837858166486,0.02063834403479379,0.023909241107995437
30,-0.015362323834198888,-0.012723705266709896,0.009582160910474946,-0.018351933461983494,-0.007043518017433081,-0.016027905032349764,-0.012703850250713678,0.0004739898123785613,-0.015669651980352462,-0.003915446153505875,0.006504322220933112,-0.09134744167773612,-0.031122885195744354,-0.028694626413234094,0.0043898780322938705,-0.0343206198770988,-0.009282855783233646,-0.022545789716141205,-0.035837107625832545,0.0174803734479259
31,-0.0011603378728660906,0.0005512854355604002,-0.0016561392780233496,-0.003364078189609321,-0.005606066389107156,-0.0040702132990713125,-0.0026903925425098008,-0.006176569100083251,-0.0039509082512971475,-0.004240960001913952,0.011712744372487139,-0.008246212563673616,-0.03722224294351438,0.001942162924043811,0.005416054104458068,-0.0014553300850850492,0.006933294999376482,-0.0032648456930952086,-0.010297567043344747,0.0035334817560507157
32,-0.04771221062548081,-0.05236084154896248,-0.010853564830443262,-0.04806911169362042,-0.05084469656295369,-0.01796673063600296,-0.031988749855434165,-0.04954523061626119,-0.0413550844228799,-0.05172133417485445,-0.008972211613819048,-0.024733048802758305,-0.04657760822639263,-0.010571942585543148,-0.015370500910596996,-0.009298410628474762,-0.03986870549699526,-0.04192576949498901,-0.01739937571420369,-0.04497457940146972
33,0.008060323175896477,0.009833734950269513,0.007474861340525762,0.005479838853603924,0.0020976607527053324,-0.0054832012021247215,-0.006117520943959842,0.0051346944405288196,0.008210557915950633,0.0042868130480942955,0.005015726879361371,-0.07260046206666854,0.015622129873132773,0.00745480477554592,0.009493743241503382,0.010314409003922798,0.011105877029155975,-0.004218180561417162,-0.00475360253767354,0.016168487942559363
34,-0.020752165588467153,-0.022513539556702766,0.04285414280901669,-0.02492457275284383,-0.02279407963929849,-0.013272518926923337,-0.004221641090681372,0.01939163022132424,-0.02456675536256503,-0.02046445329762625,-0.0021664944296975186,-0.09976568329603554,-0.06934661126973325,0.03352384232002013,0.008746242439976548,0.01962540160932329,-0.02758445305258663,0.004384363655447854,-0.005349152095698617,0.022638380930218173
35,-0.0008801706217688721,-0.001334148906800392,0.019741415130956518,-0.004434910717530116,-0.01125129179232166,0.00948474751480608,-0.010715498353861087,-0.0006448624330207652,-0.004288607513481468,-0.008252351111756817,0.016270066114216962,0.008395678615561597,-0.0031963082039167976,-0.017935727330920546,0.014854836986141873,-0.013156781521603133,-0.0021058039568338403,0.0191344867555171,-0.014107517549348515,0.05840856659153785
36,0.00781972360596166,0.009223260011088242,0.0005131632126233355,0.006225825927854878,0.011414341400179096,0.011115567652285408,0.0022485720931478157,-0.0018907867739185401,0.0068650299020383,0.009592225063869808,0.0033205657105959798,-0.005579120409829885,0.0030689089194892325,0.0014715202416476947,0.007043408647428006,-0.0003701604308598228,0.009056628720753569,-0.0038694767288049324,-0.0073629347448815,0.023065049997761534
37,0.010269375405509828,0.009201530656634205,0.020337743464575377,0.00717683544493507,0.025248061800930442,0.01793956236117785,0.013640695480393261,0.010807298299504386,0.00698920835379252,0.02402807643709972,0.011445979818946983,-0.05209044953549713,0.0005194496324274045,0.001985275326760516,0.021993841701321404,-0.004990025327046332,0.006251687274817952,0.024930485863835172,-0.014595063301794674,0.07611795487996245
38,0.04769591596682617,0.053365464311657895,0.038518181708861024,0.04718555067501037,0.044282650316637806,0.00449444958269174,0.019965635442216224,0.02791824057285137,0.05103670917659432,0.048538759155462706,0.01239485773283101,0.007125778017428097,-0.05553153399830618,0.041251069981221265,0.053969134207291505,0.025734226368147862,0.062237760520272176,0.008245315462927293,-0.006380964432152003,0.08245091063425147
39,-0.04232250145506122,-0.035840894334978265,0.025518565666014802,-0.05203807650227364,-0.048784947783194456,-0.023705318975065493,-0.03322782671617146,0.005588528501765522,-0.05686933982167286,-0.0418346261680231,-0.0010398901377590142,-0.012072952298527184,-0.09422090271060536,-0.05686182162618107,-0.037705595287575985,-0.0877945954410209,-0.04951300908553015,0.011548111927128613,-0.0021669477418113205,0.036904825852803726
40,0.002649477576680859,0.0002533176101870538,-0.0027602085933573495,-0.005125356500901046,-0.023544402132757415,-0.0019402142824472169,-0.009389063835767564,-0.007146617678393597,-0.0035377823721981505,-0.02624208949875555,0.003960317153133497,0.017442453209350495,4.5368168868620276e-05,-0.0020323317631279368,0.017092127317955886,-0.009788186169342915,-0.005382611404883853,-0.08989465651167874,0.011282354259316629,0.0356185106099995
41,0.006264039719659798,0.001995003851079713,0.00999336222550864,-0.005184133622510789,0.010260977597115894,-0.002298722815227161,-0.0011646853346488518,0.005003331825818991,-0.0045203871009353415,0.018363856641058406,0.0007809986387153023,-0.008162730110097549,-0.019156515545288445,-0.021567911305714893,0.030247273638226234,-0.032617600931088855,-0.010792244801428397,-0.019344347581867382,-0.0034946170792950924,0.030490474699012914
42,0.01584818060182778,0.01728813328958543,-0.0006127951359476636,0.01713101853958754,0.013318969206385168,0.006623005708359231,0.0072430831440003065,0.003605769430389716,0.019804473981343308,0.015542989950822383,0.0019092590107598895,-0.08508270203667687,0.003538095546941977,0.00769949209902685,0.007340930653121525,-0.0005178928972357944,0.017217301882682813,0.014031091809683904,0.0017638110905812022,0.014321924574248236
43,0.008985654319257842,0.001324675002935183,0.015974852992556365,-0.0018028325831880743,-0.015950769580054057,0.13066385004249084,0.003775645080785717,0.007633336893497567,8.423869979501397e-05,0.00216290246216011,0.023833133844152733,0.002591136177361908,-0.01968872834064801,0.022041883325973965,0.049968424451418095,0.006331710435273474,0.007808888491770994,0.03061191371072929,-0.029978039457580218,0.010935397838374095
44,0.008678752999147343,0.008712727768929628,0.022110236714080335,0.004544008358873819,-0.0006915400299175034,0.012304277717909396,0.0044649284437801254,0.006033587896394033,0.004849080244632509,0.0024748646524907826,0.009093686380587806,-0.0020449374179004275,0.002602753409700065,0.0015060639806891319,0.03245285942503432,-0.007042170986275053,0.004918854811589502,0.019780545097411006,0.01546088595700581,0.04140521540490457
45,0.008426183974628122,0.009983065325779639,0.02404830353706049,0.002179851229254437,-0.0025680507319666202,0.024580678898245178,-0.002420859190136537,0.010729770743904032,0.001143872582735872,0.00133765142398381,0.04777548875385214,-0.041450496539419845,-0.00045713860459069,-0.010475188874345842,0.016433155809333477,-0.01604094924321987,0.005904475964713496,0.02069699599936938,-0.007927654143197549,0.05378594809526808
46,0.004389285248897779,0.009595396151026336,0.01403889871399957,-0.0016915764845454983,-0.013559413384452611,0.06083325909241074,-0.016882558736138996,-0.016683725629888624,-0.0023875399250424144,-0.007740662730775649,0.024131182146960826,0.0005525938221028981,-0.02345946283196637,0.011422620270971717,0.05956345787669638,0.038338844019716246,0.008916155317433828,0.00046666266326685915,-0.002097475543803551,0.036079848483829335
47,-0.0006734471043357892,0.00175303447514642,0.012545722953171634,-0.006785309467871203,0.005422418530741169,0.02647632561613651,0.007014528705328172,0.006780629967498453,-0.007064196870954431,0.014581865638926028,0.01336991658994654,-0.014059742543042587,0.007444553454645286,0.0013145767076492287,0.004338922532222988,-0.009622973904681609,-0.006318320893470342,0.023944861270839213,0.019528631587900802,0.040064387188892506
48,-0.0038808266154677475,-0.02093585680308515,-0.014668661609281496,-0.014744633729623613,-0.015637865370354366,0.03217287510767804,0.004049659222100832,-0.01564988108482429,-0.01333114556462558,-0.017595028691124958,-0.002897037549491255,-0.05274912728259845,-0.004484635985590091,0.00855447391515125,0.05984469573763247,-0.0007383955434393074,-0.03130442358597737,-0.01576364235183566,-0.018348133294070857,0.007969955100498782
49,-0.02074939586558444,-0.023085287301268333,0.007069533364525538,-0.0170581812895944,-0.010309130126690968,-0.07141212924953985,-0.027830361785095903,-0.005940675651887206,-0.015393437674055654,-0.0123063513747669,-0.009481583736414367,-0.016486359680326836,-0.001027944144171422,-0.002211687760197867,-0.021904979699942474,-0.009955648213975854,-0.023213648275666833,-0.023075431946761028,-0.004440515801399769,0.004222471557900587
50,-0.011104174487231822,-0.01289388423703366,0.09908697948347715,-0.00790880477532956,0.049592654412928684,0.003524325903125991,0.013047175242212628,0.02863620664527473,-0.011207284347254376,0.045003894287296384,-0.0959078859549905,-0.02603096876203692,-0.010219995610095112,0.06112971694816831,0.019193725339551482,-0.02897176574214174,-3.9116207440414993e-05,-0.07264207046610266,-0.1140394377361899,0.13843797433781863
51,-0.003429224316187218,0.0055479652727260294,0.04521281051460739,-0.002205257716764497,0.005480676664261996,-0.020142759877344485,-0.04696428616317174,0.021137525693074234,0.002133336497809335,0.00017396886190257366,0.0043696071240584946,-0.01353532280723424,-0.12493412075346133,0.032497654387708505,0.02831453435220508,-0.028243791443172926,0.023066175164786262,0.021133848078571348,0.006738079924356444,0.006275979976995849
52,0.0063698892004177,0.00848619470659644,0.001084540499743536,0.00931297704349796,0.009361467737957273,-0.06423600786637822,-0.012198370685716654,-0.002019863212107187,0.012982823365602502,0.008376595020438282,0.003985258014439985,-0.004727506387036029,0.0036797499725711004,0.008549508038600972,0.004803035591717353,0.00205451999839823,0.015347650105909794,-0.004273703068283075,0.0013612915033130335,0.008333671378377438
53,0.01680742122766945,0.027075636294751217,0.003920164596723064,0.01571763804416364,0.017491100948310613,-0.020701116915391494,-0.006690856145045054,-0.0029996179158418234,0.020182324381572646,0.024437852956655005,0.017575686792670832,-0.004131787134063381,-0.0118378723584586,-0.015586960478914624,0.01896632238160506,-0.004651583909943602,0.03227280359791044,0.009057444384831425,-0.020313614650775302,0.0393880686963755
54,-0.001144211516034699,0.0041933434582476,0.13246980115630502,0.0038535907441760164,0.03469798249210576,0.00546985858773733,0.01598275982895688,0.07698783422295773,0.002763173217659931,0.04398855414153531,0.02357965682956873,-0.062823420737317,-0.03632660926459086,0.14566621466788726,0.03730234902081413,0.07377341797171223,0.007204075076703698,-0.006015176977125248,-0.10376537408516792,0.15217907904890554
55,-0.0027938084407682306,0.0072780745676183645,-0.0016349581799463997,-0.008428416815568652,0.017820674925071354,0.0028369951853188134,-0.03309811201372981,-0.005547347841605987,-0.0018655377022604336,0.03278318196828324,0.0687477958849603,-0.032109997012407965,0.008651145293625161,-0.02496005374927287,0.08509531112597687,-0.03470781392951252,-0.0005194697232027035,0.02911576965513919,-0.04211888196001671,0.03175121423434153
56,0.008668176622991908,0.009391936853334448,0.040868200635211974,0.007261647034525309,-0.005998693196399374,-0.012252309300229391,0.011697863457083258,0.025480667217555077,0.007783360457594956,0.005498128891321818,-0.00010068940596141829,-0.07788958851500787,0.0014912896578215152,-0.004135941870126047,0.002915222134841344,-0.016981755537463738,0.003530888183784042,0.00715850609226486,-0.010785322809660214,0.06153664779042508
57,-0.0015843518801184286,-0.0011668097079342355,0.008792661853309448,-0.0026466008746684365,0.014467202567317105,0.0016181135995896323,-0.0030516874391075975,-0.00622861494814011,-0.002120778919786637,0.013527395123098085,0.009272679787063365,0.0045445384898263,-0.008720901228739586,0.0026018495551510144,0.004967503198273748,0.008311652757290377,0.0011988888450422896,0.01303011148057085,0.0034419200947780173,0.025983991555138843
58,0.009363911577568685,0.008267067563233898,0.023879483970369385,0.007615457221545441,0.01932589194294996,0.016855485727733564,0.020355304327138547,0.01531433942578766,0.00482028162771595,0.015855049749023697,-0.00040516108701014184,-0.09680041226668565,0.017973854015563662,0.004961456740795378,0.017404473327264625,-0.004672449423889202,-7.262432648793559e-05,0.02172319987232354,0.007520929628572736,0.012102101300591417
59,0.002338525466124686,0.012606696216475833,0.08058897905176776,-0.005193227498986497,0.01388778522860048,-0.007276051499780578,-0.008366244615968054,0.01598587878079316,-0.000853114472955474,0.027801742159841426,0.0544238037326177,-0.0009367194167929527,0.04978959175462337,0.02635101516844831,0.03493017678461474,0.002475308175613156,0.00014265608768524452,0.009220774477875638,-0.028606171400274504,0.12165724333528286
60,0.0018257447743236122,0.002848890608348109,-0.0015037634781728925,0.00038252265979593636,-0.0013041035558291503,0.020232284766924357,-0.003483952905067922,-0.004396752200328013,0.0009688993422874104,3.764831965926696e-05,0.014239524660915681,0.004296329965116341,-0.045019592107283346,0.0013411282301960092,0.01104964883374262,-0.002638285887456837,0.0022145328401719675,0.008497938285492812,0.011893703809758216,0.02815222795024581
61,0.019651301194285608,0.016770838227251495,0.0024258006329457406,0.013804677173500446,-0.015322457641087871,0.08789495055448442,0.018390327796421746,-0.008969521387146694,0.014115289650950612,-0.005388525080968076,0.005067867019350314,-0.06729347496098369,-0.026800170060942697,-0.019751915571193757,0.06412553461942953,-0.014939990083210564,0.010080073344310292,-0.031900623427960795,-0.048522815772539675,0.04190420080110715
62,-0.00344004655416279,-0.0038585148957155147,0.014298956991560807,-0.002361679591783461,-0.0006243637802783919,0.005085706867462259,-0.006257315393615048,0.0022654885272856084,-0.003162001090960298,-0.0026385936802737486,-0.00020866136001376212,0.002494853899317473,-0.022190856111571965,0.0066631297183650014,-0.00020867108451632087,0.0024787288451060484,0.0011105282621902024,-0.0017501886583048299,0.0028735446470672388,0.04816111676484134
63,0.005315966483337297,0.0029614743865434166,0.0060901712977026404,0.002490239817584605,0.0012749852536349192,0.03778187409617275,0.013864317750730982,0.0034412131954526305,0.00020860848009589538,0.0016514767055307855,0.009795469508944544,-0.14102622559211475,-0.0013824650365178216,-0.007737818537732877,0.014833652115083229,-0.005021021397974068,0.0012665738752871913,0.03007010149677176,0.006332647085338072,0.012779482111032104
64,-0.0010556384524453622,-0.006970278045900879,0.004278568040316066,-0.001995866506824706,-0.008224651729679944,0.05710238739960512,0.011462752402530696,0.004309626297860114,-0.0021233216745955687,-0.005469706284081788,-0.0022439878390399627,-0.004195446550693804,-0.061266524769408325,0.0030122033447741448,0.009391402188446595,-0.043323060413130735,-0.007839826974894059,-0.01943219581108775,-0.019762176839706047,0.0179687297533463
65,-0.002273324991325065,-1.1522282656351024e-05,0.03588049669811618,-0.004687883744945021,0.0032249265509013414,0.0010010320179119514,-0.02039906725264843,0.010443880009163686,-0.004201881768248339,0.008310065561112866,-0.0017298964211688416,-0.020956885397528092,0.009151022693911225,-0.009703443858393557,0.007402428119067872,-0.028100625763975318,-0.002543733518652602,-0.00783830740946716,0.03280717716637056,0.09471343984421662
66,0.014875283021165076,0.01518627151770765,-0.016089268528081114,0.006836580756222543,-0.006709070521526606,0.02178151460093386,-0.003447668915814728,-0.033296349988344354,0.009659508607320233,-0.002085984011692088,0.02790620339893877,-0.0016298004942463806,-0.11522224756655426,-0.030673772777544527,0.022096532091411557,-0.05703114512447022,0.009945077973281303,0.03991045665105969,-0.01089380723880683,0.030862540387685645
67,0.002691211374510738,0.00026952472380367134,0.04443904342133389,0.0041100839685671246,0.024838419120084998,-0.0004215415529609468,0.006202437592791488,0.02707297100760305,0.0044676831227723705,0.021698472821504677,-0.011807753291548151,-0.14058362446254574,-0.0015842356856810458,0.008485728036824014,0.014985155196701872,-0.004006878734904152,-0.005105011402507298,0.0013986239310190274,0.00029729846066740563,0.04948683003552452
